Business Id,Business Name,Address,Take-out,Wi-Fi,Alcohol,Good for Kids,Parking,Good For Lunch,Good For Dinner,Good For Dessert,Good For Latenight,Good For Brunch,Good For Breakfast,Stars,,
dhAzUmAFI0KY3L--hXwMhQ,Bubble,210 E Trade St Uptown Charlotte NC 28202,0,0,1,0,1,0,0,0,1,0,0,3,,
plrLdKQvnyWlDvQ3kFSqwQ,Gyros on Central,8941 N Central Ave Phoenix AZ 85020,1,0,1,1,0,1,0,0,0,0,0,4.5,,
dpnUnyzN_by1MER7F8ezzA,Gyrosology,15414 N 7th St Phoenix AZ 85022,1,0,1,1,0,0,0,0,0,0,0,4.5,,
c0KIXMflUVLgW7F31CXUfg,Sushiman,677 Rue Saint Catherine Ouest Montréal QC H3B 3Y5,1,0,1,0,1,0,0,0,0,0,0,3.5,,
ufMZYhaYOYWgCcKxhrBEiQ,Game Time Sports Grill,1729 N Dysart Rd Avondale AZ 85392,1,0,1,1,1,1,0,0,0,0,0,3.5,,
Lu33OuE6z-H721Nj72n6ww,Muscle Maker Grill,2767 E Carson St South Side Pittsburgh PA 15203,1,0,1,0,1,1,0,0,0,0,0,2.5,,
Yc3mooSkwdb2eEc7eFuZFQ,Tandori,705 Rue Ste-Catherine Ouest Montréal QC H3B 4G5,0,0,1,0,0,0,0,0,0,0,0,3.5,,
b88XFIAA0pkeCIbnc5vT7w,Chick Fil A,5035 E Ray Rd Phoenix AZ 85044,1,0,0,1,1,0,0,0,0,0,0,4.5,,
uWcNxbYw4mxf12QfWXyuDg,Cafe Verde,4023 S Maryland Pkwy Eastside Paradise NV 89119,1,0,0,0,0,0,0,0,0,0,0,1,,
wbhMdFpzFvh10_0RlAv6dg,Artigiani Pizzeria & Cucina,4657 Rue Street Denis Montréal QC H2J 2L5,0,0,1,1,1,0,0,0,0,0,0,4,,
RLb2QD5xjXeh47nwTWCp4A,Chicken King,5201 Nations Ford Rd Starmount Charlotte NC 28217,1,0,1,1,1,0,0,0,0,0,0,4.5,,
caFlgAhbLswnEy0WjubewA,Barro's Pizza,5240 W Baseline Rd Ste 110 Laveen AZ 85339,1,0,1,1,1,0,1,0,0,0,0,4,,
t-cM-sIkmJKO_9RZDARusA,Shebeen,8 Morrison Street West End Edinburgh EH3,1,0,1,1,0,0,0,0,0,0,0,4,,
VyoeyKxyhdJ-9DIje7_mLA,Nos Thes,1609 Rue Sainte-Catherine Ouest Montréal QC H3H 2S7,1,0,1,1,1,1,0,0,0,0,0,4.5,,
JQzJHLc2LBNYJ2ljTkiuXw,Bea's Taqueria,2212 E Carson St South Side Pittsburgh PA 15203,1,0,1,1,0,0,0,0,0,0,0,4,,
Y05m0sfJ59IlVXxgE_9sTg,Las Taquizas,4365-4369 E Bonanza Rd Sunrise Las Vegas NV 89110,1,0,0,1,1,0,0,0,0,0,0,5,,
Rbcb8yJ8_uqnxACZ991cQg,North Bridge Brasserie,20 North Bridge Old Town Edinburgh EH1 1TR,1,0,1,0,0,0,0,0,0,0,0,3.5,,
vX_ePDDmT0T81W5yG3LCOw,Cacao 70,1310 St Catherine Street E Montréal QC H2L 2H5,1,0,1,1,1,0,0,0,0,1,0,4,,
fDWvQT7sHx2PG6S41-V0ow,The Side Door Grill and Tap,240 W Gilman St Capitol Madison WI 53703,1,0,1,0,0,0,0,0,0,0,0,4,,
74UJ8vSdS2RWQA_5jDqU2g,Stir Krazy Mongolian Grill,4503 Paradise Rd Eastside Las Vegas NV 89169,1,0,1,1,1,1,1,0,0,0,0,4.5,,
yhLbKlT5sRq4RRwYjhJt6w,Goodfellas Pizzeria,4348 E Craig Rd Ste 150 Las Vegas NV 89115,1,0,0,1,0,0,0,0,0,0,0,3.5,,
_9YyclQi9o9EalWKM8MG0g,Taco Tijuana,2554 E Tropicana Ave Eastside Las Vegas NV 89121,1,0,1,1,1,1,0,0,0,0,0,4.5,,
s4QDG7jg9JafcugkggE6Xg,Kantapia,364 Rue Sherbrooke O Montréal QC H3A 1B5,1,0,1,1,1,1,0,0,0,0,0,4,,
lEXDCPsv92dgmIheehwQnQ,Myung Sung,953 E Sahara Ave Ste E-33 Eastside Las Vegas NV 89104,1,0,1,1,0,0,0,0,0,0,0,4,,
#NAME?,Le Coin Urbain,365 Bernard Ouest Montréal QC H2V 1T6,1,0,1,0,1,0,0,0,0,0,0,4.5,,
q10Lok3-M66eM67IV01m5g,Smith's Deli,65 Mayfield Road Marchmont Edinburgh EH9 3AA,1,0,0,1,1,0,0,0,0,0,0,4.5,,
ugnkhOtu4bZziV9JJYWN0w,Malone's Pourhouse,Seneca Place Shopping Center 5033 S Blvd N Starmount Charlotte NC 28217,0,0,0,0,0,0,0,0,0,0,0,2.5,,
Hsglj_PHwDIk9PCwzJsVng,Yo Sushi,Edinburgh Airport City of Edinburgh Edinburgh,1,0,0,1,1,0,0,0,0,0,0,3,,
ovXx8WOdocmTohxf0Kf00A,The Corner Office,400 W University Dr Tempe AZ 85281,1,0,1,0,1,0,0,0,0,0,0,2.5,,
tYMgumFtdo5IFdPtWlyS8Q,Les 3 Maria,4886a Boulevard Des Sources Dollard-des-Ormeaux QC H8Y 3C7,1,0,0,1,0,0,0,0,0,0,0,3.5,,
nfLLFhn00uGc1Jy-kC752A,Robertos Taco Shop,10030 W Cheyenne Ave Ste130 Summerlin Las Vegas NV 89129,1,0,1,1,1,0,0,0,0,0,1,3.5,,
v87MAIz9ToF7GB2eqZc1Yw,Menthe & Couscous,361 Rue Émery Montréal QC H2X 1J1,0,0,0,0,1,0,0,0,0,0,0,3,,
WCPRD6dreNm9Giqr3Zu6zQ,Pho Tempe,1731 E Broadway Rd Ste 1 Tempe AZ 85282,1,0,1,1,1,1,0,0,0,0,0,2.5,,
O2x1194yK8qR1kS6U27v9g,Pinoy's Bistro,13761 W Bell Rd Ste 213 Surprise AZ 85374,1,0,1,1,0,1,0,0,0,0,0,3,,
fUrErf3orbQN26ocjCgvlA,Z'Tejas Southwestern Grill,1525 E Bethany Home Rd Phoenix AZ 85014,1,0,1,1,1,1,0,0,0,0,0,3.5,,
753vn6UPViaIxuwMVUociQ,Allo Mon Coco,46 Boulevard Brunswick Pointe-Claire QC H9B 2L3,1,0,1,1,0,0,0,0,0,0,1,3.5,,
AxdOGtJ8bJmL8uXB0AQS5A,Squid Ink Sushi,2 E Jefferson St Ste 108 Phoenix AZ 85004,1,0,1,0,1,0,1,0,1,0,0,4,,
GhgR_497U6hXKqPGmQKKMg,J. Sams Wine Bar,4625 Piedmont Row Dr South Park Charlotte NC 28210,0,0,1,0,1,0,0,0,0,0,0,4,,
0LBv0QQK9L6ArPkO4eXjJA,Hong Kong Kitchen 3,510 E Baseline Rd D3 Phoenix AZ 85042,1,0,1,1,1,1,0,0,0,0,0,4.5,,
DO3XP1OOGqaGycUcSdtZ6w,Local Loaf: Bakery & Restaurant,7th Street Public Market 224 E 7th St First Ward Charlotte NC 28202,1,0,1,1,1,0,0,0,0,1,0,4,,
13gtOk2pFCetJYwPHJ1gaw,Red House,30 William Street W Waterloo ON N2L 6L4,0,0,1,0,0,0,0,0,0,0,0,4,,
LqBkt9cmVMYrCBrxqbPuCw,Brushfire Tacos Y Tapas,8395 W Thunderbird Rd Peoria AZ 85381,1,0,1,1,1,1,0,0,0,0,0,3.5,,
Tuk5vyUoBB96CuCe7lcNug,Peoria Pines Restaurant and Bar,8411 N 107th Ave Peoria AZ 85345,1,0,1,0,0,0,0,0,0,0,0,4,,
Ez29ELM7obiqamn3It7FcQ,Zen Asian Diner,5100 Butler St Lawrenceville Pittsburgh PA 15201,1,0,1,1,1,1,0,0,0,0,0,3.5,,
Gn6zV8D4gSbLMztyVxdckA,William J Walter,94-282 Place du Marche du Nord Montréal QC H2S 3S3,1,0,1,1,1,0,0,0,0,0,0,4.5,,
mu4ic-p0iXBT5Gf2RnuLXg,Rhema Soul Cuisine,20905 E Ocotillo Rd Queen Creek AZ 85142,1,0,1,1,1,0,1,0,0,0,0,4.5,,
gutyWep7QbUQ8Qwa-r7p9w,Ginban Sushi,3941 E Chandler Blvd Ste 107 Phoenix AZ 85048,1,0,1,1,1,0,1,0,0,0,0,4,,
qEIx33FfKWgBc1areWcmPA,Nanay Gloria's Filipino Buffet,10100 S Eastern Ave Ste 120 Anthem Henderson NV 89052,1,0,1,1,0,0,0,0,0,0,0,3,,
F3P2F-IMu9XhVsMU5rVyCw,Ann's Asian Bistro & Bar,11340 W Bell Rd Ste 118 Surprise AZ 85378,1,0,1,1,1,1,0,0,0,0,0,3.5,,
jgdpC3omoMamyhyJ_97__g,Tomato La Boîte A Pizza,4319 Saint Denis Street Montréal QC H2J 2K8,1,0,0,0,0,0,0,0,0,0,0,2.5,,
21ZKuOC0o8vZglDeR41QLQ,Lulu's Bread & Breakfast,6720 Skypointe Dr Centennial Las Vegas NV 89131,1,0,1,1,1,0,0,0,0,0,1,4,,
qq6M3LLe_bxRC5r2kfmTZw,Da Pizzeria,3137 S Industrial Rd Las Vegas NV 89109,1,0,0,1,1,0,0,0,0,0,0,3.5,,
lR-W8lgodXkydiU6_AHiiA,La Tamalera,226 Avenue Fairmount W Montréal QC H2T 2M7,1,0,1,1,0,0,0,0,0,0,0,4,,
z12GAPws59igHRJGOF7mng,Little Caesers Pizza,6466 S Higley Rd Gilbert AZ 85298,1,0,1,1,0,0,0,0,0,0,0,4,,
NWYSMwJWPhOhIp8O3VkszQ,Bonnington Brunch,280 Bonnington Road Leith Edinburgh EH6 5BE,0,0,0,1,1,0,0,0,0,0,0,4.5,,
9ba1OMB3H6MlG7-yhKMNeA,Cortadito Express,418 E Wilson St Capitol Madison WI 53703,1,0,0,0,0,0,0,0,0,0,0,3.5,,
jZgk8owigsIl98lqJP_Q9Q,Little Caesars,845 S Rainbow Westside Las Vegas NV 89145,1,0,1,1,1,0,0,0,0,0,0,3,,
atzOrsnL_2pL6OttGbgUeA,La Comida,100 6th St Downtown Las Vegas NV 89101,1,0,1,1,1,0,1,0,0,0,0,3.5,,
zUzONtLE6x2I_V0n2E562Q,Giuseppe's Italian Grille,2630 W Horizon Ridge Pkwy Anthem Henderson NV 89052,1,0,1,1,1,1,0,0,0,0,0,3.5,,
vJcjhJ9rQP4-T3K_hdAjfg,La Bocce,310 E Warm Springs Rd Southeast Las Vegas NV 89119,1,0,1,1,1,1,0,0,0,0,0,4.5,,
YgcfTMFWAjtbB9mNZYS1cQ,Barro's Pizza,8830 S Kyrene Rd Ste 106 Tempe AZ 85284,1,0,1,1,0,0,0,0,0,0,0,3.5,,
MuJ2fcS3r8Qk0Nbq3UerQw,La Madeleine Country French Cafe,3800 E Sky Harbor Blvd Phoenix AZ 85034,1,0,0,0,1,0,0,0,0,0,0,3,,
63rmr1oM0BbAXcUfNEaieQ,Texas De Brazil,Station Square 240 W Station Square Dr Ste D-1 South Side Pittsburgh PA 15219,0,0,1,0,1,0,1,0,0,0,0,3.5,,
rQG1fDr5f11oBclDw8GWTQ,Sasa Sushi,7450 W Cheyenne Ave Ste 118 Northwest Las Vegas NV 89129,1,0,1,1,1,0,0,1,0,0,0,4,,
jFbg3LDOmuqOzzkKGCV5tA,Meat Chix & Wieners,8680 W Warm Springs Rd Ste 170 Southwest Las Vegas NV 89118,1,0,1,0,0,1,0,0,0,0,0,2,,
c0Jxvv5A6qcdzq_M59pHaA,Kimmies,13014 N Saguaro Blvd Fountain Hills AZ 85268,1,0,1,1,1,0,0,0,0,0,0,2.5,,
_xczdepRHcB-4RktSA3xgw,Korean Restaurant,7323 E Independence Blvd Eastland Charlotte NC 28227,1,0,0,1,1,0,0,0,0,0,0,4.5,,
uMxfxbqT27XDeU9UTXeErg,Bootleggers Modern American Smokehouse,3375 E Shea Blvd Phoenix AZ 85028,1,0,1,1,1,0,1,0,0,0,0,4,,
PBwZDYrqOyVfI3xkyvtGGw,City Market Deli,1500 N Priest Dr Tempe AZ 85281,1,0,1,1,0,0,0,0,0,0,0,2.5,,
6ri47v3cLnprWDo9PjT_Cw,La Petite Mangue,300 Avenue du Mont-Royal E Montréal QC H2T 1P6,1,0,1,1,1,1,1,0,0,0,0,4,,
HRfPt0972vn7c_LfLqcR5Q,American Cafe & Lounge,3696 Foothills Way Fort Mill SC 29708,1,0,1,1,1,1,1,0,0,0,0,4.5,,
h3W1GyNsuhbn1_gGjvk7VA,Bistro Piquillo,3900 Rue Ethel Verdun QC H4G 1S4,1,0,1,1,1,0,0,0,0,1,0,5,,
uDnk7KIvTdGbFwlnKj3zyg,Shoeless Joe's Sports Grill,235 King Street N Waterloo ON N2J 2Y8,0,0,0,0,0,0,0,0,0,0,0,3.5,,
zRH2rwIWkJA3pJUAePbS2Q,Poutine Centrale,3971 Rue Hochelaga Montréal QC H1W 1K2,1,0,1,1,1,1,0,0,0,0,0,4,,
RejTcczJRLYTnbmKihNpyA,The Western,6830 E 5th Ave Scottsdale AZ 85251,1,0,1,0,0,0,1,0,1,0,0,4,,
F_Ep_ne8vyXYGgku1D41wA,China Olive Super Buffet,10415 W Grand Ave Sun City AZ 85351,1,0,1,1,1,0,0,0,0,0,0,2.5,,
tp2y5uJRLuHZuLkaXUuM0g,Espace La Fontaine,3933 Avenue du Parc la Fontaine Montréal QC H2L 0C7,1,0,1,0,1,0,0,0,0,0,0,3.5,,
KHG2Po6wtDVXPX7flX1FQA,Burgatory,Consol Energy Center 1001 Fifth Ave Downtown Pittsburgh PA 15219,0,0,0,1,1,0,0,0,0,0,0,3,,
4iRPMiDQQWFA0IS8lWce0Q,Italian Spoon,6505 N 7th St Phoenix AZ 85014,1,0,1,1,0,0,0,0,0,0,0,4,,
MSePTzl6B8boCt2I3hgkMA,Longboards Tap & Taco,1301 E Blvd Dilworth Charlotte NC 28203,1,0,1,1,1,1,1,0,0,0,0,3,,
_n6ADy2M8XCJerlXTWbvQw,Buffet Fu Lam,3500 Boulevard Côte-Vertu Montréal QC H4R 2X7,1,0,0,1,1,0,0,0,0,0,0,2.5,,
sWvfFtgSQCALAE_yPYVaTA,Little Cleo's Seafood Legend,5632 N 7th St Ste 120 Phoenix AZ 85014,0,0,1,0,1,0,1,0,0,0,0,4,,
DsNo0hjTUCs4aaacUx628Q,Roma Bistro,2895 N Green Valley Pkwy Henderson NV 89014,1,0,1,1,0,0,0,0,0,0,0,4,,
c1JU5rNa8CYupUNklOpjHQ,P F Chang's,5485 Rue Des Jockeys Montréal QC H4P 2T7,1,0,1,1,1,0,1,0,0,0,0,2.5,,
wehqTDVRZsOkESgAoYBhow,Cafe Zupas,9460 S Eastern Ave Southeast Las Vegas NV 89123,1,0,1,1,1,1,0,0,0,0,0,4,,
#NAME?,McDonald's,3229 E Tropicana Southeast Las Vegas NV 89120,0,0,0,0,1,0,0,0,0,0,0,2.5,,
ZVcRGw0K83Ihvq191fnD9Q,Mintleaf,28 Bernard Street Leith Edinburgh EH6 6PP,1,0,0,0,1,0,0,0,0,0,0,4.5,,
YEQw95tqnkrSLVSI9A7rOQ,Grill Tasquaria,2490 Rue Bélanger Montréal QC H2G 1E6,0,0,0,0,0,0,0,0,0,0,0,3,,
81tkWEig-tjdGYjiSS9ToQ,ChickFilA,5035 E Ray Rd Phoenix AZ 85044,0,0,0,0,0,0,0,0,0,0,0,3.5,,
C5Glv7Je2cO_Mq8yxeeF0Q,Ta Pies,5525 Monkland Avenue Montréal QC H4A 1C7,1,0,0,1,0,0,0,0,0,0,0,5,,
tkEqWNNhKHXEHJbUJ6HZfg,Flora House Cafe,6922 N 95th Ave Ste 200 Glendale AZ 85305,0,0,0,0,1,0,0,0,0,0,0,4.5,,
Cn7By8dVw9xU_c2PnAYE9A,Moe's Original Bar B Que,111 Matthews Station St Matthews NC 28105,1,0,1,1,1,1,0,0,0,0,0,3.5,,
Ytjlk3q1UQtjM-r6pJ06zg,KanBai,1110 clark Montréal QC H2Z 1K3,1,0,1,1,0,0,0,0,0,0,0,4,,
Oa2dOUzRic8Hvgdh3EAFuw,Luciano's Ristorante Italiano,1910 South Blvd South End Charlotte NC 28203,1,0,1,0,1,0,1,0,0,0,0,4.5,,
tNXmUsva1BUEg5tTh08Png,Wasabi Sushi,11025 Carolina Place Pkwy Pineville NC 28134,1,0,0,1,1,0,0,0,0,0,0,5,,
AA5VtbNPoWaXtFbWgZKayg,Diya,6090 Sherbrooke Street E Montréal QC H1N,1,0,1,1,0,0,0,0,0,0,0,4.5,,
MnaDsfBiNRcCBbnYnlOddw,Wa Da Pho,Westside Las Vegas NV 89118,0,0,1,1,1,1,0,0,0,0,0,4.5,,
Kpa-YCDBkBA3OumZ4UMSvA,The Pizza Kings,2750 E Craig Rd North Las Vegas NV 89030,1,0,1,0,0,0,0,0,0,0,0,2,,
WCGU5Xn01lfNJG_LvEltzw,Taco Guild,546 E Osborn Rd Phoenix AZ 85012,1,0,1,0,1,0,1,0,0,0,0,3.5,,
fXQmGQcLtMaRJyxsRfIe-w,Lakeview Bakery and Deli,524 E Wilson St Capitol Madison WI 53703,1,0,1,1,0,0,0,0,0,0,0,4.5,,
QOwoKLXHMyeDaD5996Z9hg,John's Chinese & Sushi Restaurant,1778 N Highland Rd Pittsburgh PA 15241,1,0,1,1,1,1,0,0,0,0,0,4.5,,
7FJfy-2AeN8GAooZyln6dA,Resto Bar Chops,5322 Queen-Mary Road Montréal QC H3X 1T7,0,0,1,1,0,0,0,0,0,0,0,3.5,,
rt_ILnt00CGWeleTr4CxlA,La Tagliatella EpiCentre,210 East Trade Ctr Ste C-149 Uptown Charlotte NC 28202,1,0,1,1,1,1,1,0,0,0,0,3,,
QWoHG5ttj3cLuSVJ6LnkPg,Frankie & Benny's,South Gyle South Gyle Edinburgh,0,0,1,0,1,0,0,0,0,0,0,2.5,,
ojg5gz0RP0Gkb0yogcqA8Q,Grabbagreen,15689 N Hayden Rd Scottsdale AZ 85260,1,0,1,1,1,1,0,0,0,0,0,4,,
GVLcTRS3DTMKWcorfDgw6Q,Hank's Philly Steaks,467 E Silverado Ranch Blvd Ste 125 Southeast Las Vegas NV 89183,1,0,1,1,1,1,0,0,0,0,0,3.5,,
0xDeTJYgo5X_ZsuI3BJ01g,Taco Bell,8150 Blue Diamond Rd Southwest Las Vegas NV 89178,1,0,1,1,0,0,0,0,0,0,0,3,,
ihmrTqN6D1CD3DkrR7AJ6g,Ben & Florentine,11618 Boul. de Salaberry Dollard-des-Ormeaux QC H9B,0,0,0,0,1,0,0,0,0,0,0,3.5,,
RlfX4muX5LfJsvmI9qWGvw,Thai Lotus Restaurant,7023 N 19th Ave Phoenix AZ 85021,1,0,1,1,1,1,0,0,0,0,0,4,,
4IVGbW1Lb4Fj9txC_5xK9w,Vaqueros Carne Asada,6430 E Main St Ste 1 Mesa AZ 85205,1,0,1,1,0,0,0,0,0,0,0,4.5,,
C-3H0JM_J3Ow3u-8dwjhnA,Bratar,Erbprinzenstr.27 76133 Karlsruhe,1,0,1,0,1,1,0,0,0,0,0,3.5,,
0NKoM64Tp6qEvMz-DYWhbw,Les Enfants Terribles Brasserie,209 De La Rotonde L'Île-des-Soeurs QC J6S,1,0,1,1,1,0,0,0,0,0,0,3,,
se69XzY9Lhk_Qy5QFxTqjw,Roberto's Taco Shop,7390 S Las Vegas Blvd Las Vegas Premium Outlets - South Southeast Enterprise NV 89123,1,0,1,1,1,0,0,0,1,1,1,3.5,,
QDSPPfiwdCDkmpqu3Sshbw,Bella Fresco Cafe & Gelateria,8200 Providence Rd Ste 200 Arboretum Charlotte NC 28277,1,0,1,1,1,0,1,0,0,0,0,4,,
6KmRNO-wq3yGQOZogToJxQ,Bob N Soul,70 Rue Prince Arthur E Montréal QC H2X 1B5,1,0,0,1,1,0,0,0,0,0,0,5,,
kBhO7ZsUsA-Dq0iZJN5YuQ,Oxford Foods & Drinks,Kaiserstraße 12 76131 Karlsruhe,1,0,1,0,1,0,0,0,0,0,0,4.5,,
pTy-SJdZrQw5i5Hbbge5kg,Max Asia Cafe,1018 N Arizona Ave Chandler AZ 85225,1,0,1,1,0,1,0,0,0,0,0,4.5,,
UFhXPp4kA9zwbjdkUivTiA,Löwenbräukeller,Sophienstr. 104-106 76135 Karlsruhe,0,0,1,0,0,0,0,0,0,0,0,3.5,,
8DKEWD2DaU6XlMNRN4QNlA,HEK Yeah BBQ,15044 N Cave Creek Rd Ste 6 Phoenix AZ 85032,1,0,1,1,1,1,1,0,0,0,0,4.5,,
Zk584MLn3STVm1ZXpABSmA,Long Wong's of Laveen,6260 S 35th Ave Ste 170 Phoenix AZ 85041,1,0,0,1,0,0,0,0,0,0,0,2.5,,
8CH5YbC0kbL1Knioh1GJcA,Hal-O-Penos Mexican Restaurant,5124 W Northern Ave Glendale AZ 85301,1,0,1,1,0,0,0,0,0,0,0,4,,
ExSMFWW0-Rsql6k2SWIc0Q,Hot Dog Cafe,6678 Taschereau Brossard QC J4W 1M8,0,0,0,1,1,0,0,0,0,0,0,4.5,,
uXJbNkU6cKAooMWTWnl5aA,Body Food Kitchen,Summerlin Las Vegas NV 89128,1,0,1,1,1,1,1,0,0,0,1,5,,
M8u5-rGqIvDl1jiLj4oK3Q,La Grange Gourmande,5111 Monkland Avenue Montreal QC H4A 1C4,1,0,0,1,1,0,0,0,0,0,0,3,,
DFKZapvg6_KEPgRpdskZ_A,Lin's Seafood Buffet,4961 W Bell Rd Ste 3 Glendale AZ 85308,1,0,1,1,1,1,0,0,0,0,0,2,,
6P-6ADix5VDVZsR03pA3cQ,Cilantro Tacos,2300 N Rainbow Blvd Ste 108 Las Vegas NV 89108,1,0,1,1,1,1,0,0,0,0,0,4,,
bm8_IYhdxx20XFWYCHYrSg,Zum kleinen Ketterer,Adlerstr. 34 76133 Karlsruhe,0,0,1,0,0,0,0,0,0,0,0,4,,
eltTG6JOr9cg5FRAgGy8Jw,Phoenix Public Market Cafe,14 E Pierce St Phoenix AZ 85004,1,0,1,1,1,1,0,0,0,0,0,4,,
N3Kq0G_ZNyIKaMf4zMz-Aw,Tripes & Caviar,3725 Wellington Montréal QC H4G 1V1,0,0,1,0,1,0,0,0,0,1,0,4.5,,
1Oh57HwQVVEEjtHGOtqD-w,The Taco Man,Las Vegas NV 89108,0,0,1,1,1,0,0,0,0,0,0,4,,
5ijUmX2l9xMKeaQP_arLmw,Chi,251 State St Capitol Madison WI 53703,1,0,1,1,1,1,1,0,0,0,0,3.5,,
SQSO2p8mng8yzbPttVgWDQ,Lola Rosa Park,4581 Avenue Du Parc Montréal QC H1M 2E1,1,0,1,1,1,1,1,0,0,0,0,4,,
t1c-Ix7GDbkbcKy_ZO71vw,Burger King,McCarran International Airport Terminal 3 E Gates Southeast Las Vegas NV,1,0,1,1,1,0,0,0,0,0,0,2.5,,
ecjooyT_kWHpMZTUPvsdHg,Arata Sushi,3250 N Tenaya Way Ste 99 Northwest Las Vegas NV 89129,1,0,1,1,1,1,0,0,0,0,0,3,,
3_H-sx_fq0hJJ8S2W02frA,Chopstix,430 E Silverado Ranch Blvd Southeast Las Vegas NV 89183,1,0,1,1,0,0,0,0,0,0,0,3.5,,
cEkZp2c0yT8gUdUBr3_MWg,Hao,11849 N Saguaro Blvd Fountain Hills AZ 85268,1,0,1,1,1,1,0,0,0,0,0,4,,
GUffi7bnIY0kG8dHKDLPkg,Ashoka,97 Hanover Street New Town Edinburgh EH2 1DJ,0,0,1,1,0,0,0,0,0,0,0,4.5,,
BOYgi3o9pWJWKvZzzZO-jg,Carl's Jr.,8825 S Jewel St Tempe AZ 85284,1,0,1,1,0,0,0,0,0,0,0,3,,
9QqLqYIwV-n1BJPjnaYv8A,Beef 'O' Brady's,6045 W Chandler Blvd Chandler AZ 85226,1,0,1,1,1,0,1,0,0,0,0,3.5,,
hgyeQb-FVc6I_l7PKqsosA,Blair Street Brew & BBQ,605 E Washington Ave Williamson - Marquette Madison WI 53703,1,0,1,1,1,1,1,0,0,0,0,3,,
fGK50PGohkCJJYamqwZ_9g,Cut Above Cafe,2800 N Central Ave Phoenix AZ 85004,1,0,1,1,1,0,0,0,0,0,0,4,,
Z0fLf1PQ1-KuF2Bb2vG-Aw,Bahn Thai,12206 Copper Way Ste 122 Ballantyne Charlotte NC 28277,1,0,1,1,1,1,0,0,0,0,0,4.5,,
6O9iAmAv7vUl-Eeqb9bmpw,Wahoo's Fish Tacos,76 W. Horizon Ridge Pkwy Henderson NV 89012,1,0,1,1,1,1,0,0,0,0,0,3,,
8l09P4s8VARDulVNRsMcmg,Manhattan Streets,3717 S Las Vegas Blvd Ste 210 The Strip Las Vegas NV 89109,1,0,1,1,0,0,0,0,0,0,0,4,,
riTkPznlAPl86dazAjPO3A,Michael Mina Pub 1842,MGM Grand Hotel and Casino 3799 Las Vegas Blvd S Eastside Las Vegas NV 89109,1,0,1,0,1,0,1,0,1,0,0,3.5,,
shKCOCGEQctC7N4AvP3nWw,PRESS at Four Seasons,3960 Las Vegas Blvd The Strip Las Vegas NV 89119,1,0,1,1,0,0,0,0,0,0,1,4.5,,
k0hqgjqF_7TE2hqJWtHaqQ,Angelo's Pizza  Kitchen,5861 W Craig Rd Northwest Las Vegas NV 89130,1,0,0,1,0,0,0,0,0,0,0,3,,
4dB7kQ7qtTkW2v7DX38r_w,Dierks Bentley's Whiskey Row,4420 N Saddlebag Trl Ste 105 Scottsdale AZ 85251,1,0,1,0,1,0,0,0,0,1,0,3.5,,
HA4fVzoQy8zhGgb-ycp2YA,Pho Do Thi,1238 St-Denis Montréal QC H2X,0,0,0,0,1,0,0,0,0,0,0,4.5,,
pxRqbWo5UKXzg9XyqqGw6g,PT'S Tavern,8846 S Eastern Ave Southeast Las Vegas NV 89123,1,0,1,0,0,0,0,0,0,0,0,3,,
hOPH8QiL7jmhT_ndneEs7Q,Sefa,5136 avenue du parc Montréal QC H2V 4G5,0,0,0,0,0,0,0,0,0,0,0,4.5,,
QC18oZ4atjW1vtZo71ohxw,Kinnaree Thai and Vegetarian,7365 W Sahara Ave Westside Las Vegas NV 89117,1,0,1,1,1,0,1,0,0,0,0,4.5,,
qOwuzNIM1tfY65MPOROmBw,Chicken King,13215 General Dr Steele Creek Charlotte NC 28273,1,0,1,1,1,0,0,0,0,0,0,3.5,,
Ko4WEdNZcqJ-wG5TWvy4tg,Sushi Express,610 University Ave Capitol Madison WI 53715,1,0,1,1,0,1,1,0,0,0,0,3.5,,
wrlKQNus6TT80SWa_bVB5g,Philly Steak Express,6446 N Durango Rd Centennial Las Vegas NV 89149,1,0,1,1,1,1,0,0,0,0,0,3.5,,
ybZ3HZa_ESwRP6ouQAQ1YA,Tortas El Manantial,5950 W McDowell Rd Ste 101 Phoenix AZ 85035,1,0,1,0,1,0,0,0,0,0,0,4.5,,
NJ4d8pv7wUwJ8IZfacRwmQ,Amanta Real Thai Food,3560 S Decatur Blvd Ste 1 Chinatown Las Vegas NV 89103,1,0,0,1,0,0,0,0,0,0,0,3.5,,
UBNdlfWjuskbf27V_IXnwg,Auntie Anne's,11011 W Charleston Blvd South Summerlin Las Vegas NV 89135,1,0,1,1,1,0,0,0,0,0,0,3,,
L-KgdXpFq_aSX0OGy5TmEA,Public Kitchen & Bar,295b Lancaster Street W Kitchener ON N2H 6H6,1,0,1,0,1,0,1,0,0,0,0,5,,
cxgERbHMIIfw8vo-eTOb-A,Crate Coffee Market,44870 W Hathaway Ave Ste 3 Maricopa AZ 85139,1,0,1,1,1,0,0,0,0,0,1,5,,
d_HuY_nbRPj9jThgnXrbnA,Le Cheese Truck,5976 Monkland Montréal QC H4A 1G8,1,0,0,1,1,0,0,0,0,0,0,3.5,,
O-zVPSXT7EiOeS5AbsN0Cw,Rumbi Island Grill,4680 S Maryland Pkwy Ste 300 University Las Vegas NV 89119,1,0,1,1,1,1,0,0,0,0,0,4,,
