Business Id,Business Name,Address,Alcohol,Dancing,Noise Level,Stars
mnHpliiN1NA8kVAtcOM2Kw,McCabe's Irish Pub & Grill,352 King St W Kitchener ON N2G 1B1,1,0,"average",4.0,
aOzoPhMtIfzhgzDnLmaaYA,Pub Diable a Quatre,1872 Rue Centre Montréal QC H3K 2J7,1,0,"average",3.5,
DYm0Z-n67LYqzBgkA7ZQlw,Red Squirrel,21 Lothian Road Old Town Edinburgh EH1 2DJ,1,0,"average",3.5,
6_T2yecBZf9adTu5-moFug,Pennsbury Pub & Grill,1049 Pennsbury Blvd Pittsburgh PA 15205,0,0,null,3.5,
zzK7j06Pg8YWkQHzgsTuQA,The Blind Pig,2210 E Carson St South Side Pittsburgh PA 15203,1,0,"loud",4.0,
U3LpBA2KRRprn8bCSWKCLg,Admirals Club,Terminal C/D Charlotte-Douglas International Airport 5501 Josh Birmingham Pkwy Charlotte NC 28208,1,0,"quiet",3.0,
825LWZwpTWU2-Md4DuMCrw,Le Brew House,2512 E Carson St South Side Pittsburgh PA 15203,1,0,null,3.0,
xARdRfoeo4VjazESKLB3iQ,The Salisbury Arms,58 Dalkeith Road Newington Edinburgh EH16 5AD,1,0,"quiet",3.5,
26z7foWkKiljMAwENStKAA,Crown Station,1425 Elizabeth Ave Elizabeth Charlotte NC 28204,1,1,"average",4.5,
B6DUg2krZFY3fCECiL_xvQ,The Harp,1744 S Val Vista Dr Mesa AZ 85204,1,0,"average",3.0,
XElKuMMgMRfMRopqY3T6uQ,The White Lady,98 St John's Road Corstorphine Edinburgh EH12 7,1,0,"average",3.5,
G4ZZHlp6CdYBZOirW2_PQA,Tilted Kilt Pub & Eatery,2 E. Jefferson St. Phoenix AZ 85003,1,0,"loud",3.0,
XSYFZzXFY5wKMiYCf3JNOw,Brass Monkey Leith,362 Leith Walk Leith Edinburgh EH6 5BR,1,0,"quiet",4.0,
Xrxy7KvxDOrgcg19g0Tm2g,Brasserie McAuslan Brewery,5080 Saint Ambroise Montréal QC H4C 2G1,1,0,"average",4.5,
UZxa6SQoaQMyDonQGqpV_g,Hyde Out,2 Fountainbridge Square West End Edinburgh EH3 9QB,1,0,null,3.0,
l2lC88_m5WMOLSChY4_XWQ,Park Place Pub,5719 Bryant St Highland Park Pittsburgh PA 15206,1,0,"average",2.5,
OhUHIehQOj2gHN40M9GRcg,Le Pourvoyeur,184 Jean Talon E Montréal QC H2R 1S7,1,0,"very_loud",3.5,
D3a0vrdXzT_UkbPNhK8f7w,The Fountain,122 State St Capitol Madison WI 53703,1,0,"average",4.0,
k_I-3oMvtwagc6ncm_4dJw,Namio's,5956 Executive Dr Fitchburg WI 53719,1,0,"average",3.0,
Cj600pBtkNKwc-WWbcvLUQ,The Blind Pig,453 E 36th St NoDa Charlotte NC 28205,1,0,"loud",3.5,
H4N1vgxdPKozOqpW-5qI2w,Johnny Fox's Public House,16100 Arrowhead Fountains Way Peoria AZ 85382,1,0,"average",3.5,
Fp-RUwvtHcgg8Kfh9QZCwA,Honey Martin,5916 Sherbrooke W Montréal QC H4A 1X7,0,1,"loud",3.5,
sS5EmR4ZG_6YG87dNp8yxw,PT's,61 W Horizon Ridge Pkwy Henderson NV 89012,1,0,"average",3.5,
qyqOfpsAC5ooVROm7fB0jQ,Old Town Whiskey,4000 N Drinkwater Blvd Scottsdale AZ 85251,1,0,"quiet",4.0,
vaa0IOVKAprLRptitEfXMg,McCarold's,5400 chemin Côte-des-neiges Montréal QC H3T 1K7,1,0,"average",4.0,
qaUdt9hYsfv93YxIbd6-gw,Milestones Bar & Grill,410 The Boardwalk Waterloo ON N2T 0A6,1,0,"very_loud",3.0,
cRZeIFxYG2e7p6ynLDdUfg,Ski's Saloon,100 W Main St Sun Prairie WI 53590,1,0,"average",4.0,
u8LsKcXXnPMpQqrykr_apQ,Harry's Grille & Tavern,2127 Ayrsley Town Blvd Ste 103 Steele Creek Charlotte NC 28273,1,0,"average",4.0,
4z60nK3meSf0w0gYhH2CuA,Fitzgerald's Irish Pub,201 E 5th St First Ward Charlotte NC 28202,1,1,"loud",3.0,
khVFkvx8Kc6Bg3CMzgifGw,99 Bottles,1001 Washington Ave Carnegie PA 15106,1,0,"average",4.5,
f3urA4-7EQ7jHecca6N5hA,Brendan's,4500 Tropicana Las Vegas NV 89121,1,1,"loud",3.0,
QG6YxzWWnuWp2Udq6d7d_g,Tilted Kilt Pub & Eatery,4731 E Cactus Rd Paradise Valley AZ 85032,1,0,"average",3.0,
JWcfWhjO_cpfGsEDv8j2xg,Notre Dame Des Quilles,32 Rue Beaubien Est Montréal QC H2S,1,0,"loud",4.0,
TKg0HdKzZy6pfQ8Z__bGwg,Les Soeurs Grises,32 rue McGill Montréal QC H2Y 4B5,1,0,"average",4.0,
08-gH0F1IGXDDlCYEpDbMg,Fiddler's Green,1224 Bishop Street Montréal QC H3G 2E2,1,0,"average",4.0,
9wN4QpzsaMej_mI_5FIKlA,Scottsdale Chapter DBD,8230 E Virginia Ave Scottsdale AZ 85257,1,1,"very_loud",3.5,
_Eopx2tRCED4NcqppR7itQ,Great Dane Pub & Brewing Co.,4000 International Ln Madison WI 53704,1,0,"average",3.0,
rS2iqhVS0U-P-Q6IRq8KoA,The David Macbeth Moir,Bridge Street Musselburgh EH21 6AG,1,0,"average",3.5,
JCqFWCn31OMSk-vqF5aYNQ,Big Grove Tavern,1 E Main St Champaign IL 61820,1,0,"average",3.5,
xOlzK02DWzETeZ8HbiEB0A,Praying Monk,7217 E 1st St Scottsdale AZ 85251,1,0,"average",4.0,
0tCzRjs56vTY3BrPsUMqVA,Yorky's,5325 S  Ft  Apache Rd Spring Valley Las Vegas NV 89148,1,0,"quiet",4.5,
cM7eoSC_HhfS2D5VkFVY-Q,Mad Hatter Brew Pub,502 S College Ave Tempe AZ 85281,1,0,"average",2.5,
PWG28q4JFOc8FiRBjnfCkA,Brat Haus,3622 N Scottsdale Rd Scottsdale AZ 85251,1,0,"average",4.0,
SMIGMlmoHB1rv7e01zxuhQ,La Succursale,3188 Rue Masson Montréal QC H1Y 1Y2,1,0,"loud",4.0,
6q-iamhlaSMMzEdRpZr8fA,Abreuvoir,403 Rue Ontario E Montréal QC H2L 1N5,1,1,"loud",4.0,
51EBUAJalRNPdboW9twNlg,Bar Inc,250 Avenue Mont-Royal E Montréal QC H2T 1P6,1,0,"loud",3.5,
cgjJT1XEeOOIPUbtkCmcGA,The Fountain,131 Dundee Street Edinburgh EH11 1AX,1,0,"average",3.5,
Fjsn95e9LQqukihpZ9sYbA,Innis & Gunn,32 Potterrow Newington Edinburgh EH8,1,0,null,3.5,
cjIWO7m-oP1RFlpq8E4NYg,5000 Ans,2176A St-Catherine Ouest Montréal QC H3H 1M6,0,0,null,2.5,
r0t8hO7CHsZzlfGB0h2gng,Ziggy's Grille House,2150 Gold Hill Rd Fort Mill SC 29708,0,0,null,3.5,
a1RJtImq30iLs4oxM--QKA,The Free House Pub,1902 Parmenter St Middleton WI 53562,1,0,"average",3.5,
iM27P2Dk1tVocQ9ai1FHMQ,Firkin On Paradise,4503 Paradise Rd Eastside Las Vegas NV 89169,1,0,"average",3.5,
DWpHuxLVW6tVldtMkzplQQ,Dillinger's Tap Room,214 N Church St Fourth Ward Charlotte NC 28202,1,0,"average",3.5,
RzVwAdOxT9JQkeoeBMYPoQ,Sierra Gold,2400 N Buffalo Dr Suite #125 Summerlin Las Vegas NV 89128,1,0,"average",4.0,
N-KDWD5WryO5K_ORj6brGw,Chiefs Tavern,300 Cottage Grove Rd Eastmorland Madison WI 53716,1,0,"average",4.0,
NIuaxYvM_-dzmgGXwPJ1Gw,World of Beer,526 S Mill Ave Tempe AZ 85281,1,0,"average",3.0,
U_km3yV52pqscu4mlXgIWw,White Horse Inn,510 E John St Champaign IL 61820,1,0,"loud",3.5,
OlQKOg8uUpOMqp6-GwSgZQ,Resto Pub Bord'Eaux,53 Rue Sainte-Anne Sainte-Anne-de-Bellevue QC H9X 1L5,0,0,null,4.5,
qd8SLvs_aCmwF2UePH14SQ,Village Pub,2301 E Sunset Rd Southeast Las Vegas NV 89119,1,0,"quiet",3.5,
TW7MgAF85QkBGjmMIfvcvA,Pub Rock Live,8005 E Roosevelt St Scottsdale AZ 85257,1,1,"very_loud",3.0,
PmGgA12IFDwedPDAjesx3Q,STACK'D Burgers & Beer,728 Copeland St Shadyside Pittsburgh PA 15232,1,0,"average",4.0,
bFosvxlK1PWI6dqvIKpQ5w,Great Dane Pub,2980 Cahill Main Fitchburg WI 53711,1,0,"loud",3.5,
95RAoc1wnt2rs28Wfs6_1Q,The Blackbird,37-39 Leven Street The Meadows Edinburgh EH3 9LH,1,0,"quiet",3.5,
sHNi50NSUkwOtO28Y60qvg,Fountain Pub & Grill,8129 Ardrey Kell Rd Ste 105 Charlotte NC 28277,0,0,null,2.0,
iWYC_DYEoNN24ZV2P4AVJQ,The Rusty Onion,6654 Carmel Rd Charlotte NC 28226,1,0,"average",3.5,
PG0itWTUdxdy39P9CTgAzg,TC's Pub and Grub,7205 S Power Rd Queen Creek AZ 85297,1,0,"average",4.0,
z3dv9I2SN0QNaXLGBCwqBQ,Roast Public House,558 State St Capitol Madison WI 53703,1,0,"average",3.5,
yv8qiwqR4Y0a8qiHeGOefA,Rooftop Lounge and Patio,501 S Mill Ave Ste 301 Tempe AZ 85281,1,1,"very_loud",2.5,
6_vK5uCtHYkA5EW8lbOgxA,The Hanging Bat Beer Cafe,133 Lothian Road Old Town Edinburgh EH3,1,0,"average",4.5,
6WS7rfA2SR_1QuOYAMn-_g,The Cellar Monkey,15-17 Argyle Place Marchmont Edinburgh EH9 1JJ,1,0,"average",4.0,
sgGicoitkoAjq7gZPzkFiQ,Tilted Kilt Pub & Eatery,1625 Windsor Square Dr Matthews NC 28105,1,0,"average",3.0,
A3Jv-FFRsDEWXxKJ6ZIxfg,Gordon Ramsay Pub & Grill,Caesars Palace Las Vegas Hotel & Casino 3570 Las Vegas Boulevard South The Strip Las Vegas NV 89109,1,0,"loud",3.0,
m7FpRPI-vvVzFVi2CfHFzg,PT's,1089 E Tropicana Ave University Las Vegas NV 89119,0,0,null,2.0,
O7YoGLwEzuk-P9KhL1TO7A,PT's,2430 Pebble Rd Henderson NV 89074,1,0,"average",2.0,
JxubR9wJfrCUCY-fuW1-Zg,Bellevue,49-51 London Street Broughton New Town Edinburgh EH3 6LX,1,0,"average",4.0,
Q7TQzEqPBq1vbyHVTIleKQ,Ilario's Trattoria and Vino's Pub,4744 Liberty Ave Bloomfield Bloomfield PA 15224,1,0,"average",4.0,
Vr1EudCnYt2duOm85YHhrg,Nextdoor Pub & Grill,5175 Rue Sherbrooke W Montréal QC H4A 1T5,1,0,"loud",4.5,
V2r0eOX5_cO0BrpBN_FVaQ,Bar Le Vestiaire,6634 Rue St-hubert Montréal QC H2S 2M3,1,0,"average",4.5,
QMvT_O0Y8U_ULBZmenh_EA,Four Peaks Tasting Room,2401 S Wilson St Tempe AZ 85282,1,0,"quiet",4.5,
83RLRT-MsvXQJrmIanqVYA,Spokes On Southern,1470 E Southern Ave Tempe AZ 85282,1,0,"average",4.0,
YV0xf5UUqr3z-cJJr9K3-Q,The Pond,2-4 Bath Road Leith Edinburgh EH6 7JT,0,0,null,4.5,
nbiyY-01-DyUkZ8c9fVNrA,Randolph Pub Ludique,2041 Rue Saint Denis Montréal QC H2X 3K8,1,0,"average",5.0,
8D33vGfjIOYBFfMzkFSxzw,The Bonnington,284 Bonnington Road Leith Edinburgh EH6 5BE,1,0,"average",3.5,
80VmGCy6UcYYCKC_BONZTQ,Arizona Room Patio Grill,524 N 92nd St Scottsdale AZ 85256,1,1,"average",3.5,
xix1p_uf-4Hgn5AmRPg8FQ,The Vintage,60 Henderson Street Leith Edinburgh EH6,1,0,"average",4.0,
-4bNlx03GsXzgkHZwTrMaw,Redbeard's On Sixth,6th St Downtown Pittsburgh PA 15222,1,0,"average",3.0,
yaB7JCmLb6Ka5Jpdo0GGlw,SIP Charlotte,200 N Tryon St Ste 100 First Ward Charlotte NC 28202,1,1,"very_loud",2.5,
aIKF0TKaqSLaj3H8dF59pQ,Jake's Place,9-13 Market Street Old Town Edinburgh EH1 1DE,1,0,"average",4.5,
fDWvQT7sHx2PG6S41-V0ow,The Side Door Grill and Tap,240 W Gilman St Capitol Madison WI 53703,1,0,"average",4.0,
cuj9sR19dRmO_UPnKUdjZQ,Resto-Pub 100 Génies,530 Rue Peel Montréal QC H3C,1,0,"loud",4.5,
riTkPznlAPl86dazAjPO3A,Michael Mina Pub 1842,MGM Grand Hotel and Casino 3799 Las Vegas Blvd S Eastside Las Vegas NV 89109,1,0,"average",3.5,
l0oQPbCuq7cPSFSTBhauDg,Benelux,4028 rue Wellington Verdun QC H4G 3M6,1,0,"average",3.5,
EAghvlrSCshmw7dU6l03yA,Bulldog Pub,1818 Morningside Ave Morningside Pittsburgh PA 15206,1,0,"average",4.5,
Qmj5kB3b0yecXY2_arOWLQ,Tap Room At Hawks Landing,88 Hawks Landing Cir Hawk's Landing Madison WI 53593,1,0,"average",4.5,
xRZPiQQGkxpXCiGRwQA7nA,Braidburn Inn,200 Mayfield Road Edinburgh EH9 3BE,0,0,null,3.5,
pVnUE5EeIaIbjXzaH7sLyw,The Attic,4247 E Indian School Rd Phoenix AZ 85018,1,0,"average",4.0,
qvBSGEMA_BOx_0GpD-Nw-w,The Bent Elbow,2880 King Street E Kitchener ON N2A,1,0,"average",4.5,
iy8WqEcmkVygsJ--QMK0Zw,Glenway Premium Pub,55 Glenway St Belmont NC 28012,1,0,"average",4.0,
JSa4ZYN1NQoQgzYJ_BJEmg,Pendel,Blumenstr. 17 76133 Karlsruhe,0,0,null,4.5,
hAgtic2abji61215w8_OVw,Aces & Ales,2801 N Tenaya Way Ste A Las Vegas NV 89128,1,0,"average",3.5,
QRKbfnwa4VtiaU2pUeFLRg,The Other Place,2-4 Broughton Road Cannonmills Edinburgh EH7 4EB,1,0,"loud",3.5,
HwV8GG9ws_U-rKYVcTjQ2A,No 1 High Street Bar,1 High Street Old Town Edinburgh EH1 1SW,1,0,"very_loud",3.5,
SB7FttLQgwfOtVQ63-HezQ,Blue Goose,27 Lanark Road Edinburgh EH14 1TG,0,0,null,3.0,
-rT_dboc0yLKSTj9VAHM5Q,Sprecher's Restaurant & Pub,1262 John Q Hammons Dr Madison WI 53717,1,0,null,3.0,
fCtJLhCiCNx6r_Ly9t6dCg,Cross & Corner,1 Canonmills Edinburgh Cannonmills Edinburgh EH3 5HA,1,0,null,3.5,
HXwr1Zh2zSltr_lR_GQv7w,Murphy's Bar and Restaurant,5344 Hwy 113 Madison WI 53704,1,0,"average",3.5,
i_827Jm7Aiqp92r04tHvQg,Ye Olde Inn,25 Main Street Davidsons Mains Edinburgh EH4 5BZ,0,1,null,4.5,
TbPbHknC5EMptGyoq0uK3A,Mtv Gaststätte,Kanalweg 1 76131 Karlsruhe,1,0,null,4.5,
i5OJAtAfw_adcXuiYPXM2w,Marktlücke,Karl-Friedrich-Str. 8 76133 Karlsruhe,0,0,null,3.5,
ZD-BYDaCfUaKp3riMp20aw,walkabout,Unit 6 Omni Leisure Development Old Town Edinburgh EH1 3AA,0,0,null,3.5,
0_PhTFpxw-wYuqYDMvniZg,Bray Head,Kapellenstraße 40 76131 Karlsruhe,1,0,null,4.5,
3M0IdqpLqqXFuOtPF0DyzQ,McMinn's Irish Pub,3925 Willow Ave Pittsburgh PA 15234,1,0,"loud",3.5,
nWGI5rQYzqOrOS31MutWAA,Pub Sir Joseph,4902 St Laurent Montréal QC H2T 1R5,1,0,"average",4.0,
j6H1XEdbv516TevwrWKB1g,Zur Alten Hackerei,Durlacher Allee 62 76131 Karlsruhe,1,0,null,4.0,
GVih-VIOvLTvG9mPDNN__Q,Tailors Hall Hotel Festival Inns,139 Cowgate city centre Newington Edinburgh EH1 1JS,0,0,null,3.0,
opCB7X-WIu2uiyvg7zU5dw,Paparazzi Restaurant - Cafe Bar,Brauerstraße  40 Im Filmpalast am Zkm 76137 Karlsruhe,1,0,"loud",2.5,
BwwND2AYfYkXkjYXMHb6yA,Jeremiah's Taproom,7-8 Elm Row New Town Edinburgh EH7 4AA,1,0,"quiet",3.5,
TH8fAgthGkpAHR5WZKnKTw,The Potting Shed,32 Potterow Newington Edinburgh EH8 9BT,1,0,"average",3.5,
g15qf0dUuu_aMN3mpY5quA,Café Extrablatt,Waldstr.32 76133 Karlsruhe,0,0,null,3.5,
IA4P3XkXs3boHlQ0v5CsMw,prinz s,Zähringerstraße 15 76131 Karlsruhe,1,0,null,4.5,
CECYpgLeL0Vd02mpICiZ2g,Shooter Stars,Blumenstraße 23 76133 Karlsruhe,1,0,null,4.0,
Gd4X1HOo96SvxKGKad_rwQ,Brasil,Amalienstr. 32 76133 Karlsruhe,1,0,null,4.5,
xkHfkj1MjALGf-rOjTkTJQ,Hoepfner Treff,Griesbachstr. 2 76185 Karlsruhe,1,0,null,5.0,
Q72Eqhh8eSfvkMNP8eMveA,Oxford Pub,Fasanenstraße 6 ehemaliges Café Wien 76131 Karlsruhe,1,0,null,4.5,
vBOOyfb6stKNQmz3gFYpSA,Pinkoko,Waldstr. 42 76133 Karlsruhe,1,0,null,5.0,
NBjJVvlr7Lm7kFwAK8f9Fw,Waverly Bar,St Mary's Street/Royal Mile Old Town Edinburgh EH1 1TA,1,0,null,4.0,
lHHQuo2CgetoockgS6WrSg,Marksman Bar,13 Duke Street Leith Edinburgh EH6 8HG,1,0,null,2.0,
B2L5MqPoo8G54AJkdJaBOA,The Canny Man,Old Town Edinburgh EH1 1PD,0,0,null,4.0,
0Omz6epKqX2py53P2VAmqQ,Henry J Beans Bar & Grill,4 Princes Street Old Town Edinburgh EH1 2AB,0,0,null,3.5,
Lw3gSxm2eettIC4tvU16sQ,Jenny Ha's,65 Canongate Old Town Edinburgh EH8 8BT,0,0,null,3.5,
mN4Juu_rVp1ccalbeYeHiA,The Waterline,56 The Shore Leith Edinburgh EH6 6RD,1,0,null,3.5,
lb3DFVlpUR3w990XOPYpnw,Staggs Bar,81 N High Street Musselburgh EH21 6JE,1,0,"average",4.0,
RhEsncyHehxN_F_CBdpLzg,Port O'Leith,58 Constitution Street Leith Leith Edinburgh EH6 6RS,1,0,null,4.0,
P0piW7FOwGA7XXSM0nDpOA,Banter,85 Fountainbridge Tollcross Edinburgh EH3 9PU,0,0,null,3.0,
PsiGV2UhlRUCrMjYcsLl7g,Andersons,161 Lothian Road Old Town Edinburgh EH3 9AA,1,0,null,2.0,
umm-6FnNkuO3BbVk3hmPBg,Millside,5710 Losee Rd North Las Vegas NV 89081,1,0,"average",3.0,
Zbb8W4K1iF9-eErJVXCnZQ,Poppys Place,Surprise AZ,1,1,"average",5.0,
r-5jWLG0PsHP7pe6VTTEHw,Funk's Pub,5956 Executive Dr Ste 101 Fitchburg WI 53719,1,0,"average",4.0,
gbceq4Rrg102sNjTX8PBvA,Jamison's On West Liberty,3113 W Liberty Ave Dormont Pittsburgh PA 15216,1,0,null,3.5,
Xip3lJW6qUXCWoP8ieGF7g,Bar Milano,Marienstrase 34 76137 Karlsruhe,1,0,null,4.0,
Cd6vqI9NtV9WgL7MKgFO4g,Wynn Zooza Cracker,Wynn Main Gate 199 The Strip Las Vegas NV 89109,1,0,null,4.5,
ILl4rQCUGy7092p9ZwQ0zw,Iuno,Werderstraße 49 76137 Karlsruhe,0,0,null,4.5,
xoIZ1OqEQyDRx5ppyL8Z1w,Sockenschuss,Ettlinger Str. 33 76137 Karlsruhe,0,0,null,3.0,
fikT0uXLoFBy5FJGHBvtTg,Wicked Vicky Tavern,2-56 Riviera Blvd The Strip Las Vegas NV 89109,1,0,"average",2.5,
IwShjaQLAvqV2msU4bh3ww,The Whining Pig,1612 E Bethany Home Rd Phoenix AZ 85016,1,0,"average",5.0,
IUnRnZHmA56Tgr2acpHRow,Four Peaks Brewing Company,Sky Harbor International Airport Terminal 4 3400 E Sky Harbor Blvd Phoenix AZ 85034,1,0,"average",3.5,
WQTs7LeEiXWCdR7G8uz2ew,The Devil's Advocate,9 Advocate Close Old Town Edinburgh EH1 1ND,1,0,"average",4.5,
uYf0LEYULK_E1eymdMEe0Q,Cornish Pasty Co.,3800 N Goldwater Blvd Scottsdale AZ 85251,1,0,"average",4.5,
-gIVoMNqvKWcBpQkpg-10w,Red House Pub,1028 W Grand Ave Phoenix AZ 85007,1,0,"quiet",4.5,
XZwJATuF3GS9HJbSqNi0Mw,The Boozery,707 Fremont St Downtown Las Vegas NV 89101,1,0,"average",3.5,
wAa3LBRo-iLqFbYiuEMPog,Mr. Brew's: All American Burgers,610 Junction Rd Ste 107 Junction Ridge Madison WI 53717,1,0,"average",4.0,
v_D70imXEgmouPLW1yvpzg,McSorley's,Suite 18 22 Clerk Street Newington Newington EH8 9HX,1,0,null,3.0,
JmvSd56q7zskq_fxhYIs1w,Litchfield Taproom,107 W Honeysuckle Litchfield Park AZ 85340,1,0,"average",4.5,
5eshKPkiEpZfceq8hbQmWQ,Peoria Artisan Brewery,107 W Honeysuckle St Litchfield Park AZ 85340,1,0,null,4.5,
XOjrPNseIQRpDWKo4aqRlQ,Sidelines Grill & Pub,4401 E Sunset Rd Ste 7 Henderson NV 89014,1,0,"average",3.5,
4KwEzJyeuHqna7_A_eeI3g,Cornish Pasty Co.,953 E Sahara Ave Eastside Las Vegas NV 89104,1,0,"average",4.5,
YsqqUanJHubI8_CKJoMJmA,Brasserie Bernard,1249 Avenue Bernard Ouest Montréal QC H2V 1V7,1,0,"loud",3.5,
GIIjpqCC9qlFlFXZwROLzg,PT's,9050 W Post Rd Spring Valley Las Vegas NV 89148,1,0,"average",4.0,
GnFm2inCyY2Fzuk1hTaJIQ,Bier Garten,1 S Main St Downtown Las Vegas NV 89101,1,0,"average",4.0,
Gj3eDIunoz2jCGKFicyvCw,Mother's,24 Howe Street New Town Edinburgh EH3 6TG,1,0,null,3.0,
W5F2-N-cZEeomdt3i-xbAQ,Lucky Streak at LAS,5757 Wayne Newton Blvd Terminal C Southeast Las Vegas NV 89119,1,0,null,3.0,
2D_JQtSqgRWo9R5CdRtTKQ,Bishop & Bagg,52 Saint-Viateur Montréal QC H2T 2K8,1,0,"loud",4.0,
Hn_H4WACnwLDoZBBY3lc9Q,Clerk's Bar,74/78 South Clerk Street Newington Edinburgh EH8 9PT,0,0,"loud",4.0,
C2y5rfhRTkQ1iHd0TKUmjQ,The Great American Pub,4145 S Grand Canyon Spring Valley Las Vegas NV 89147,1,0,"average",4.0,
TkwbYc_lS-wpaVqMykCxLQ,Footlights Bar & Grill,7-11 Spittal Street Old Town Edinburgh EH3 9DY,1,0,"average",2.5,
qWHI4WUBBvJEmSKbPcSj0Q,BB Jack's,300 E Holum St DeForest WI 53532,1,0,"average",3.5,
moX-9x1Z76IlcAM3bAu4bg,Tilted Kilt Pub & Eatery,3545 Las Vegas Blvd Unit L-26 The Strip Las Vegas NV 89109,1,0,"loud",3.0,
-ULJMKOp7_4h63Ry1VSKAg,414 Pub and Pizza,414 S Mill Ave Tempe AZ 85281,1,0,"quiet",3.0,
6_3QPRIym6QXqW4DTVvXmg,Hooligans Bar,1750 S Rainbow Blvd Westside Las Vegas NV 89146,1,0,"average",4.5,
Rv4qCLFJpkgrnVE1uxnnXA,Balconville,4816 Rue Wellington Montréal QC H4G 1X5,1,0,null,4.0,
KEQibmrdbSTOU14-awi5nA,The Pint,9941 W Charelston Blvd Westside Las Vegas NV 89117,1,0,"average",4.0,
d0NFzW1K-4birsUZ1hmfmQ,Rosewood,60 Rue Saint-Jacques Montréal QC H2Y 1L5,1,0,"average",4.0,
xu0QNTBquTDx5B4H4qyX-Q,Brutus Bar,1290 Beaubien E Montréal QC H2S 1T9,1,0,"loud",3.0,
VITfBcUDd5Gigq8H1MU8Hg,Rebel Republic,3540 W Sahara Ave Westside Las Vegas NV 89102,1,0,"average",4.5,
36nl8e6-LK01TTNP33PcJQ,Willie Ty's Eatery,836 Grove St Sun Prairie WI 53590,1,0,"average",4.5,
7edkE4HK4V6iQEz1JgyMcQ,The Flying Hound Alehouse,6317 McKee Rd Fitchburg WI 53719,1,0,"average",3.5,
YknGA-U9FsSvVVTlULBlUw,Isle De Garde,1039 Rue Beaubien E Montréal QC H2S 1T3,1,0,"loud",4.5,
0DmlApp_OFX1wuwvH7rvhg,Copper Blues,930 University Dr Tempe AZ 85281,0,1,null,4.5,
XA7ffumfYBeUQd5uYFqM1A,Adrenaline Sports Bar and Grill,3103 N Rancho Blvd Las Vegas NV 89130,1,1,"very_loud",4.5,
xYS6JehNFXLET5ZRdN4E3Q,Q Tavern,201 S McDowell St Uptown Charlotte NC 28204,0,0,null,3.5,
Aiglik_21rAQDAKDtKmw-Q,Blasted Barley Beer Company,404 S Mill Ave Ste 101 Tempe AZ 85281,1,0,"average",4.0,
aAUcIfoha-cOUiyfSDO6NA,CJ's Pub,3805 Concord Pkwy S Ste 152 Concord NC 28027,1,0,"average",3.5,
P5t4b4qDYMbJJgLRDvBsqg,Bubba D's BBQ,6050 Sky Pointe Dr Centennial Las Vegas NV 89130,0,0,null,2.5,
A4q9jha6NNbbcuF5RFy7sg,The Bar @ Las Vegas Blvd & Wigwam,8560 S Las Vegas Blvd Southeast Las Vegas NV 89123,1,0,"average",4.0,
