Business Id,Business Name,Address,Parking,Price Range,Wheelchair Accessibility,Music,Stars
Re5WgDWPtae0cgJbJtQa3w,Cashman Crystal,3950 Las Vegas Blvd S The Strip Las Vegas NV 89103,1,3,1,1,3.5,
MxG4Qq3ArSUzVSnPV3o53g,Cotton On,3528 South Maryland Pkwy Eastside Las Vegas NV 89169,0,1,0,1,4.0,
nXQEWHCNlOt4Z6XH98dwpg,Pottery Barn,15279 N Scottsdale Rd Scottsdale AZ 85260,1,3,0,1,3.0,
EwLWtJlpyY9v1U4cz7bTQw,Patty's Closet,9440 W Sahara Ave Ste 135 Westside Las Vegas NV 89117,0,1,0,1,5.0,
KuInmagGD2Dxl9u40tGyCQ,Botanical Tans,6324 Fairview Rd Ste 160-112 South Park Charlotte NC 28210,1,2,1,1,5.0,
YXSZRWRZkM7ZGXrTaSNQIg,Gap Outlet,Las Vegas Prem-South 7400 Las Vegas Blvd S Southeast Las Vegas NV 89123,1,2,0,1,3.0,
RgYmsPeaFB9LsuUnRVJtrA,SoBo Loft Boutique & Gifts,1820 S Blvd Ste 200 South End Charlotte NC 28203,1,2,0,1,4.0,
w3mThhi_o4vL8Ntq-2Zjww,Highway Robbery Vintage,1411 E Carson St South Side Pittsburgh PA 15203,0,2,0,1,4.0,
tYpynH79eAHsEkSdzoQgbw,Banana Republic,7400 Las Vegas Blvd S Southeast Las Vegas NV 89123,0,2,0,1,3.5,
8Tz3QCS31uul6keFpInDaw,T-Mobile,1819 Sardis Rd N Suite 300 Charlotte NC 28270,0,0,0,1,2.5,
5EeGGEFbc2KlrBYhL80ciA,Glendale Park 'n Swap,6112 N 56th Ave Glendale AZ 85301,1,0,0,1,3.0,
CTdeHiHaWeWmAI7-e3xBVg,Belle Lacet Lingerie,7131 W. Ray Road Ste 5 Chandler AZ 85226,1,2,1,1,4.5,
QNI8SOPeCV10PvhyMPToBg,Bargain Central Warehouse,251 N Morris Mesa AZ 85201,1,2,1,1,3.5,
xkCegNAtVhAwUQHO0_1RTw,Spirit Halloween Store,9905 E Independence Blvd Matthews NC 28105,1,3,0,1,3.5,
ESzQcQnFBY1WqWz2zavqTA,Gotta Have It! Jewelry & Accessories,6137 N Scottsdale Rd Scottsdale AZ 85250,1,1,0,1,5.0,
ZqT9SzwYNYyHC-wr3JMlJw,Decade,1407 E Carson St South Side Pittsburgh PA 15203,1,2,0,1,4.5,
W8pl3mEYkwegyBiSAsVVFQ,Ciel Gallery,128 E Park Ave Ste C South End Charlotte NC 28203,0,2,0,1,4.0,
uVEgpM1oo9Gquy1NW9E-UA,School of Rock,9340 W Flamingo Rd Ste 117 Spring Valley Las Vegas NV 89147,1,4,0,1,4.0,
JXVadcnuSd8ldku2E8mJMw,CTR Guns,1290 N Scottsdale Rd Ste 129 Tempe AZ 85281,1,2,0,1,4.5,
2AAaiHrMHEeXbyk__UmRag,Monroe Hardware,6912 Matthews-Mint Hill Rd Mint Hill NC 28227,1,2,0,1,4.0,
8YnndubSTBGnJmy5dS2EWA,New Balance Factory Store,Las Vegas Premium Outlets - South 7400 Las Vegas Boulevard Southeast Las Vegas NV 89123,1,2,0,1,4.0,
2BMZ3VEAF7Xx_XgL5dCJog,Fast Console Fix,6315 S Kyrene Rd Tempe AZ 85283,0,3,0,1,3.5,
8SNBP3TK1SjmbTB863cqfw,Alexander Scott,208 E Blvd University City Charlotte NC 28203,1,0,0,1,4.5,
ZAOewCgSTREze7QcN5Bp3w,HomeGoods,Desert Marketplace 8435 W Warm Springs Southwest Las Vegas NV 89113,1,2,0,1,4.5,
WUJqLVFm2Ik9pLvgzi4PbQ,Stella McCartney,Crystals At CityCenter 3720 Las Vegas Blvd S The Strip Las Vegas NV 89158,1,4,0,1,3.5,
puMcI6XOgAq7QOy0vGcv6A,Valley Estate Sale Company,702 W Camelback Rd Phoenix AZ 85013,0,3,0,1,3.5,
FhXAH96vRYmprGpXN28gHw,NY Bride & Groom,4618 South Blvd Charlotte NC 28209,1,2,0,1,4.0,
UWxrcUqO2mPYlTPlnLM7iA,Savvy Spaces,11410 Carolina Pl Pkwy Pineville NC 28134,1,3,0,1,2.0,
VRfUwx6dlPddwH8R44eu1g,USA Mattress,213 N Stephanie St Ste H Henderson NV 89074,1,2,1,1,5.0,
pk0puFSM4GeIFW6NCx1nGQ,A Gamer's Paradise,1550 E Tropicana Ave Ste 4 University Las Vegas NV 89119,1,2,0,1,4.0,
3CMoTN6UxlBSopTDPWajOQ,Foot Solutions,The Market At Estrella Falls 1981 N. Pebblecreek Pkwy Ste C-5 Goodyear AZ 85395,1,3,0,1,4.0,
riGyYYvK0fc4wc3qCgtWMQ,Classy-Jazzy,20567 N Hayden Rd Scottsdale AZ 85255,0,0,0,1,5.0,
8oQ7_fBIBDmlonh7gQENkw,Pinto Ranch Fine Western Wear,3200 Las Vegas Blvd S Ste 1320 The Strip Las Vegas NV 89109,1,3,1,1,4.0,
KuIEPVHXZgirecAdNSoJug,Nike Factory Store,8341 Concord Mills Blvd Concord NC 28027,1,2,0,1,2.5,
4xT3RrBROYKOL3WDvRqK6Q,Express,15279 N Scottsdale Rd Scottsdale AZ 85260,0,2,0,1,4.0,
g0fro7aL-AvHDiJUfdaNbg,Benefit Brow Bar at Belk,4400 Sharon Road South Park Charlotte NC 28211,1,2,0,1,4.0,
4q-r4H9uXbp9lsJMijj5Gw,Walgreens,9432 Mt Holly-Huntersville Rd Huntersville NC 28078,0,0,0,1,3.0,
4PkM6eFLMuEedtmyrhzbxg,Spencer's TV & Appliance,13820 N Tatum Blvd Scottsdale AZ 85254,1,4,0,1,4.0,
sj3K8pzLRzTpYn9JSp3-Bg,Rumbletum Cafe & Gifts,1871 Sawmill Rd Conestogo ON N0B 1N0,0,1,0,1,3.5,
Qi7vgT9h4gHT80yUvXq-Dw,Vitals,3708 Las Vegas Blvd S 1st Floor The Strip Las Vegas NV 89158,0,3,0,1,3.5,
ASAwGAi2bsSnFhccBhT4ww,Bath And Body Works,8969 E Indian Bend Rd Ste 6 Scottsdale AZ 85250,1,2,0,1,3.0,
kiGsCMwQ_gln7Tmk7xKg3Q,Versona Accessories,8124 Providence Rd Arboretum Charlotte NC 28273,1,1,0,1,4.0,
C7WN6kaiYebsdpkIjj4--w,Corningware Corele Revere,Las Vegas Premium Outlets - S 7400 Las Vegas Blvd Ste 36 Southeast Las Vegas NV 89123,0,2,0,1,3.5,
ierJD3XZAJhD_hnIas9k3Q,Dollar Tree,4055 S Maryland Pkwy Eastside Las Vegas NV 89119,1,1,0,1,3.5,
oItwG_KWctlGDq0HLn90yQ,Sears Home Appliance Showroom,8684 E Raintree Dr Scottsdale AZ 85260,0,3,0,1,3.0,
2vhpaDqHomcyuIO7HjoT5g,Grainger,4465 E Broadway Rd Phoenix AZ 85040,1,3,0,1,3.5,
1T9V6zosAGtXQ-Dat-M6SQ,WII Play Games,3310 S Nellis Blvd Ste 10 Las Vegas NV 89121,1,2,1,1,4.0,
YXtvR0tztFG7ngsyp3BBxA,Dana Park Village Square,N W Corner of Baseline Rd & Val Vista Dr Mesa AZ 85204,0,3,0,1,4.0,
52mzpCLDsd3SC2lWY8O5vA,J Bella Loft,107 E Baseline Rd Ste A3 Tempe AZ 85283,0,2,0,1,4.0,
S51wfaEbZ2K1Y8LIFa4KrA,Furniture Row,8215 Ikea Blvd University City Charlotte NC 28262,1,2,0,1,3.5,
dr6sBxk1Eig5il2qsA4fGg,Trampalina Boutique,1804 E Southern Ave Ste 4 Tempe AZ 85282,0,2,0,1,5.0,
tiRAJD_jSijdk7QNTRn4oA,Animal Advocates Resale Store,35 Wabash St West End Pittsburgh PA 15220,0,1,0,1,3.5,
twMvvHffcp_VuxflZy0EmQ,Maggie's Thrift,1517 E McDowell Rd Phoenix AZ 85006,1,1,0,1,5.0,
YzaF2m6QJuXuTFVTL_8Vww,Soma Intimates,2260 Village Walk Drive Ste. 114 The District at Green Valley Ranch Anthem Henderson NV 89052,1,2,0,1,4.5,
UN8jsu0HEznYOXAcfwaMHg,Research In Motion,176 Columbia Street W Waterloo ON N2L 3X2,0,2,0,1,2.5,
BrqUj6jIMhqFjC9nYTDYVg,Ronde Bicycle Outfitters,68 Hamilton Place Stockbridge Edinburgh EH3 5AZ,0,3,0,1,4.5,
rfHQoulCmGmA9bMTA-ckQQ,Old Town Beach Cruisers,7539 E Indian School Rd Scottsdale AZ 85251,0,1,1,1,4.0,
FkdH2o4XpgxWzFzRx-8xiA,Tiffany's Boutique,4401 E Sunset Rd Ste 10 Henderson NV 89014,0,2,0,1,3.5,
eRG8FCL7yTouoZiOstlqzw,Fallout Games,4139 W Bell Rd Ste 12 Phoenix AZ 85053,1,1,0,1,4.5,
vD8yogGFBNrscsIdrErENg,Dollar General Market,5675 S Rainbow Blvd Spring Valley Las Vegas NV 89113,1,2,0,1,3.0,
4zYkgDObs8CEahzjg6Cigg,Samurai Comics,1120 S Country Club Dr Ste 107 Mesa AZ 85210,1,2,0,1,3.0,
Ygsp1o1Zdq1yEkALFJLUcA,Wedding Belles Bridal Boutique,1030 S Gilbert Rd Ste 102 Gilbert AZ 85296,1,2,0,1,4.5,
JDkgL5ZT67ONTBwiCM9moQ,Thompson's Flower Shop,926 S Litchfield Rd Ste P Goodyear AZ 85338,1,2,0,1,4.5,
-AHKE0bfdkCclKUGLV6JIw,Marys Living and Giving,34A Raeburn Place Stockbridge Edinburgh EH4 1HN,1,1,1,1,5.0,
9MT5gEtM2S4zRkPbKWmlsw,Patty's Closet,7010 N Durango Dr Centennial Las Vegas NV 89149,0,2,0,1,4.5,
wNm84v3I4ZONS9H8Vs-wkQ,Rocket Resale,23 W Southern Ave Tempe AZ 85282,1,1,0,1,4.5,
SMUVbjzqLXXEJaGZkG134Q,C & S Sporting Goods,6311 N 7th St Phoenix AZ 85014,1,1,1,1,5.0,
1yriwLJRx42-0uE9paXbew,Fun Costumes,2820 E University Dr Mesa AZ 85213,1,2,1,1,4.0,
Xz9B9d_VNL0r4f24oQpUjg,The Boulevard at South End,1440 S Tryon St Ste 100 South End Charlotte NC 28203,1,2,1,1,4.5,
5xH-WjA0vVeMpva78lSEaQ,Sour Apple Gallery,2370 W Happy Valley Rd Ste 1065 Phoenix AZ 85027,1,0,0,1,5.0,
PKWhuaDw4v7xwjZN-H2-Bg,BluNoir,410 S Rampart Blvd Ste 175 Westside Las Vegas NV 89145,1,2,1,1,4.5,
ffpzi3ykLQaAQkkRVg2nPw,BNB Smoke Shop,2722 S Alma School Rd Ste 5 Mesa AZ 85210,0,2,0,1,4.0,
dFi7mkN0PBoFYt1untE3OA,Eclectic Monkey Emporium,220 W Main St Mesa AZ 85201,0,2,0,1,4.5,
Dmt0WHcD1SskUpxfPQQHfQ,Hobby Lobby,9109 E Indian Bend Rd Scottsdale AZ 85250,1,2,0,1,4.0,
urYBssP31WYhBlAjXaGZFA,Better Than New,1216 S Main St Downtown Las Vegas NV 89104,1,2,0,1,3.0,
fDemJJAfFyqSZ6nirTVV0A,BMD Business Services,15605 W Roosevelt St Ste 105 Goodyear AZ 85338,1,0,0,1,4.0,
CxWBwd2-2pqqeODPmyavPA,Beyond Bedtime Books,1453 Potomac Ave Dormont Pittsburgh PA 15216,0,1,0,1,4.5,
r3hlaukBMzjnqRXbo_QA2w,GameStop,947 S Rainbow Blvd Westside Las Vegas NV 89145,1,2,0,1,4.0,
1qbKn_EM9ekbCYQLIFrD0A,Leslie's Swimming Pool Supplies,6340 S Rural Rd Tempe AZ 85283,0,2,0,1,2.5,
b8v_trsFjSEm69NY5k91Zg,GreenSinner Floral & Garden,5232 Butler St Lawrenceville Pittsburgh PA 15201,1,1,0,1,4.0,
TL1ZHmaw-AA1easjH9ryYA,Levi's Outlet Store,Concord Mills 8111 Concord Mills Boulevard Concord NC 28027,0,2,0,1,4.0,
o630CA9HnmxoDdjHg5vG3g,La Maison Interiors,15450 N Scottsdale Rd Scottsdale AZ 85254,1,3,1,1,2.0,
x4EW6cSAYqmCxjw5V8JSzQ,Slate Interiors,1401 Central Ave Ste 200 Plaza Midwood Charlotte NC 28205,1,0,1,1,4.0,
H2ijX-HqnfZYqtfTffVUZg,Scottsdale Medical Equipment & Supplies,8752 E Shea Blvd Ste 131 Scottsdale AZ 85260,1,0,1,1,4.5,
HHKrS2nwCSAXNGOIywY2NA,Home Goods,4720 Sharon Rd South Park Charlotte NC 28210,0,1,0,1,4.0,
C_PGH6IeDtcOX1jheXj6mg,Fleurish,122 N Walnut Champaign IL 61820,1,2,0,1,4.5,
34FPYEXN4Z1ceE5ct9ZUMg,Happy Panda Toys,107 E Charleston Blvd Ste 120B Downtown Las Vegas NV 89104,1,2,0,1,4.5,
de_5xbHXnRW-LN9j6bfPtg,Kardashian Khaos,3400 Las Vegas Blvd S Eastside Las Vegas NV 89109,1,3,0,1,2.0,
LwycrM_qc8ey9o6u6DCMtw,Public Mobile,556 Rue St-Catherine E Montréal QC H3H 1L8,1,2,0,1,1.0,
7riIPMOB8rXsvslHFPvRzA,Advanced Care Rx Pharmacy,4161 S Eastern Ave Suite A3 Eastside Las Vegas NV 89119,0,1,0,1,2.0,
c6HMHPgEJoJNcKJWkj6eqg,Fredericks of Hollywood,Miracle Mile Shops 3663 Las Vegas Blvd The Strip Las Vegas NV 89109,0,2,0,1,5.0,
RPLVzsdj1znGdivDSWNYTg,Walmart Supercenter,34399 N Cave Creek Rd Cave Creek AZ 85331,1,1,0,1,3.0,
yeKltm87ASTSsOKhirZU8A,LUX Wedding Florist,2050 S 16th St Ste 107 Phoenix AZ 85034,1,2,0,1,3.5,
Hws4MtxHUQPStVGeQo5D8A,Broken Spoke Bikes,11700 W Charleston Blvd Ste 190 Summerlin Las Vegas NV 89135,1,2,1,1,4.0,
_JKEitIupue1BJi1Luwz_w,Posh Invitations,3835 N 32nd St Ste 8 Phoenix AZ 85018,1,3,1,1,3.5,
h3JbRc1BTHMx3eaZdjG8gA,Capezio,1043 S Rampart Blvd Westside Las Vegas NV 89145,1,2,0,1,3.0,
bUUzumJyMiPBT1BjpRBVWw,Dollar General Market,8610 Spring Mountain Rd Spring Valley Las Vegas NV 89117,1,1,0,1,4.5,
FYv2RrHZJDO127mmROfZSQ,MoNA Gallery,1900 N Brevard St NoDa Charlotte NC 28206,1,2,0,1,3.5,
VcxBWOpc-kphT1x7Agmvyw,Jo-Ann Fabric and Craft,9523 S Blvd Charlotte NC 28210,1,2,0,1,4.0,
lIcN2caOeObKhuGArzV1Xg,Zombie Apocalypse Store,3420 Spring Mountain Rd Chinatown Las Vegas NV 89102,1,2,0,1,4.0,
kYjfdxTS-pb7rJwfzqw_AA,Sole Sports Running Zone,18583 N 59th Ave Ste 112 Glendale AZ 85308,1,3,0,1,4.5,
08xNB6lB-2kMrj5bqJaEMA,Louis Vuitton,3600 S Las Vegas Blvd The Strip Las Vegas NV 89108,1,4,0,1,4.0,
tGdvormpvE-B4jDr9YyKrQ,Backstage Beauty Salon,5643 Centennial Center Blvd Ste 150  Studio 2 Northwest Las Vegas NV 89149,1,2,1,1,5.0,
KrUkqFw61tiUN3rkmYeDHw,Pink Zebra Boutique,217 N Gilbert Rd Gilbert AZ 85234,1,2,0,1,4.0,
3ZHkIzSblk39zNjxqJ790Q,Best Kept Secret Boutique,1930 Village Center Cir Ste 4 Summerlin Las Vegas NV 89134,1,2,0,1,5.0,
IRE33Q9XQMgWy92akbVCoQ,Ted Baker,7014 E Camelback Rd Suite 1428 Scottsdale AZ 85251,1,3,0,1,4.5,
Vh1oWQcztg4by2q8GWrGEg,Patty's Closet,6659 Las Vegas Blvd Ste B110 Southeast Las Vegas NV 89119,1,2,0,1,4.0,
zURj9D3wA5ixIDkBl2KiIQ,Princess Hair and Beauty Supply,5152 Penn Ave Bloomfield Pittsburgh PA 15224,0,1,0,1,3.0,
Vtvsp8rafwytaY_CBZhBcQ,Happy Valley Towne Center,2501 W Happy Valley Rd Phoenix AZ 85027,1,2,0,1,4.0,
IUOG6MvpfADEn-i1r9Q2Tw,Simply Savvy,6333 University Ave Ste 102 Middleton WI 53562,1,2,1,1,3.5,
Ru6W30mXwBqDrgeDzHldoA,Original Penguin,3663 Las Vegas Blvd Eastside Las Vegas NV 89109,1,3,0,1,5.0,
MDjnkjscrnD5LO-GQs95rA,Pippin,30 Haymarket Terrace Haymarket West End Edinburgh EH12 5JZ,0,2,1,1,4.0,
hzoauHRFVULn26BKl6YMqg,Emerald Computers,9299 W Olive Ave Ste 609 Peoria AZ 85345,1,2,1,1,3.5,
hVRLLOKE9Q7Lx8PExoacpQ,Paradise Fabrics,14602 N Cave Creek Rd Phoenix AZ 85022,1,2,1,1,4.5,
UnqawCdLIJbC3iRk0QB8Tw,Method Art Gallery,4200 N Marshall Way Ste 1 Scottsdale AZ 85251,1,0,0,1,5.0,
6OdBVy6a7t0Wm9sa1hTPow,Lizard Thicket,3355 W Chandler Blvd Ste 4 Chandler AZ 85226,1,2,1,1,4.0,
2_RxUbv1fyJvQ0CifOAfAg,Old Town Candy & Toys,4000 N Scottsdale Rd Ste 101 & 102 Scottsdale AZ 85251,1,2,1,1,4.0,
GW79nYKMAFyXRtQP5g05wA,Jupe Boutique,3703 Butler St Lawrenceville Pittsburgh PA 15201,0,2,0,1,4.5,
m9OTV0WX0QGaND6XMdX1Kw,Mybullfrog.com Verizon Wireless Premium Retailer,10550 Southern Highlands Pkwy Unit #C-150 Southwest Las Vegas NV 89141,1,0,0,1,5.0,
rKlRQHQD2fkOIPkuZvFruA,Fraley's Robot Repair,210 6th St Downtown Pittsburgh PA 15222,1,0,0,1,4.5,
dsljKGgiIAWrxpYfdYc-Nw,Urban Leather Furniture,229 Stephanie St Ste D Henderson NV 89074,0,4,0,1,3.5,
0_OxmpHC1nl37ZOhiekRcQ,Coop Coco & Calendula,273 Rue Saint-Zotique East Montréal QC H2S 1L4,1,2,0,1,4.0,
Au7Uhyt6rSoV8Rq0Vrb13Q,RetroSpecs & Co.,3708 Las Vegas Blvd S The Strip Las Vegas NV 89109,1,4,1,1,5.0,
9Jfeli0JuLqWN6jjacYw7g,Ghost Armor,15205 North Kierland Blvd Ste 150 Scottsdale AZ 85254,0,0,0,1,3.0,
K6TneGAoAv4XEBGOo_swow,Polka Dots & Popsicles,2013 E Camelback Rd Phoenix AZ 85016,0,3,0,1,1.5,
xP2fCSvR1PRfdHpsYgsP4g,I'm Board! Games & Family Fun,6917  University Ave Middleton WI 53562,1,2,1,1,5.0,
Zyxjd72cc-vDN3jzSqWQVQ,Rhapsodielle,570 N Stephanie St Henderson NV 89014,1,1,0,1,2.5,
brHGmfRUZWNzIHc-KwsSCw,The Fit Alterations 3,13607 N 32nd St Ste 2 Phoenix AZ 85032,0,2,0,1,5.0,
VLzo_Wfr90WEaIPShI0APw,Toys & Co,4217 Park Rd Charlotte NC 28209,0,2,0,1,4.5,
XW9mRJvqZhqLKjP37owNzw,Sweet Beads,5734 W Charleston Blvd Westside Las Vegas NV 89146,1,2,1,1,4.5,
uFg43OzCr_65AJJ3dqfpfA,Ultimate Cycles,560 N Estrella Pkwy Ste B-8 Goodyear AZ 85338,1,0,0,1,3.0,
mFCBZ5Uz1PCe6rIKggGQjw,Hobbytown USA,1915 E Baseline Rd Ste 104 Mesa AZ 85204,1,3,0,1,2.0,
5mmEIHQDQL92Z9jZpnjpig,Hobby Lobby,3456 W Chandler Blvd Chandler AZ 85226,1,1,0,1,4.0,
d6GCsPWBKEAPfBzguHyotA,Dollar Tree,9717 Northlake Centre Pkwy Ste F Charlotte NC 28216,0,1,0,1,4.0,
4zjDs3bTjy6kEqcLhBveEQ,Bohme,6659 S Las Vegas Blvd Southeast Las Vegas NV 85705,0,2,0,1,4.0,
38n7vTuYBUVunJN9IAcMmw,OfficeMax,3340 N Hayden Rd Scottsdale AZ 85251,1,2,0,1,3.0,
cPVvN9DcWyMS79cCeEfT5w,A Cool Breeze,8989 N Scottsdale Rd Scottsdale AZ 85253,0,3,0,1,4.5,
D_4T1GxROKiUMP6xVFQ6ww,Sephora,3500 Las Vegas Blvd S Ste N13 The Strip Las Vegas NV 89109,1,3,0,1,4.0,
14fTII5Rm4PIFYJ-CA4PIQ,TruGreen,1155 W 23rd St Suite 5A Tempe AZ 85282,1,0,0,1,1.0,
wuHdvRY3JMdEImJNVYO1Zw,Eclectic Home,15020 N Hayden Rd Ste 105 Scottsdale AZ 85260,0,0,0,1,5.0,
XdnjE3yhJkmo6jMF0-YFXw,Famous Footwear Outlet,7400 Las Vegas Blvd Las Vegas Outlet Center Southeast Las Vegas NV 89123,1,2,0,1,2.0,
kspUaLipvOgF6viZcpuyZA,Lucy's Handmade Clothing Shop,2021 Penn Ave Strip District Pittsburgh PA 15222,1,2,0,1,5.0,
gv8H080nC_9wtUf9QN9-Vg,Kiehl's,760 Rue Sainte-Catherine Ouest Montréal QC H3B 1B9,0,2,0,1,5.0,
hKtz953v5UyXViPZOneptw,Karen's Hallmark Gold Crown,10639 N 32nd St Phoenix AZ 85028,1,3,0,1,4.0,
Rz08epEBSyxWrqCXIYpqug,Almond Tree Wedding Boutique,5355 E High St Ste 129 Phoenix AZ 85054,1,2,1,1,4.0,
Pi1E_Jlxa9lV-u7nXC0JBQ,Savers,15020 North Northsight Blvd Scottsdale AZ 85260,1,1,0,1,4.0,
Mf901SLybFm8QrYgBUh7zg,Victoria's Secret at Fashion Square,7014 E Camelback Rd Scottsdale AZ 85251,0,3,0,1,3.5,
gLRqNzd5NG08tU9W00U1Uw,Hellfire Forge,1302 W 23rd St Ste 117 Tempe AZ 85282,1,3,0,1,3.5,
wDb_hfyCFm_DN9MhFbY3hA,H&M,5000 S Arizona Mills Cir Tempe AZ 85282,0,1,0,1,2.0,
tvCTSAlE1HqP52Y_flyKNA,Clearvision Eye Centers - Southwest,6910 S Rainbow Blvd Ste 102 Spring Valley Las Vegas NV 89118,1,2,0,1,4.5,
ziwUXkrd2WKhIvrquzvQ8Q,Kohl's Department Stores,1316 W Sunset Rd Henderson NV 89014,1,2,0,1,3.5,
mKu09TwMtE9nKNeHDJQvyw,Nike Factory Store,9851 S Eastern Ave Anthem Las Vegas NV 89183,1,2,0,1,4.0,
RllHBOmiNWyiFqQpQIou6Q,Columbia Sportswear Outlet,Las Vegas Premium Outlets - North 755 S. Grand Central Parkway Downtown Las Vegas NV 89106,1,2,0,1,3.5,
uW1Yz9DkSrwl1RdnhveS3A,Red Rock Running Company,120 S Green Valley Pkwy Anthem Henderson NV 89012,1,2,0,1,4.5,
qzwo7uGTvUOsByQGYG1H1g,lululemon athletica,3111 W. Chandler Blvd Suite 1204 Chandler AZ 85226,0,3,0,1,4.5,
8AB3AJUhSz9rU7-vlekaDA,Birks,2305 Rockland Rd Mont-Royal QC H3P 1Y5,1,0,0,1,3.0,
facDeMpy1JbKXUZoP7V2cQ,Verizon Wireless,10120 W McDowell Rd Ste 100 Avondale AZ 85392,1,2,0,1,3.5,
uItt3Q7yubUsc87a3kcq0Q,Verizon Wireless,1735 W Craig Rd Ste 4 North Las Vegas NV 89032,0,3,0,1,2.5,
MseESuncyg0jnbmFR3F43Q,Verizon Wireless,2040 E Rio Salado Pkwy Ste 130 Tempe AZ 85281,1,2,1,1,2.5,
sAzDRd8hkOGrxFxzOwB6zA,LensCrafters,9975 S Eastern Ave Ste 100 Anthem Las Vegas NV 89183,1,3,0,1,3.5,
tKgA2cqi-FmLEXC_Ar1N6Q,Anthropologie,39-41 George St New Town Edinburgh EH1 1EL,0,3,0,1,3.5,
ubXWyEYO5_auun93nuxcvA,Summerwinds Nursery,1515 E Bethany Home Rd Phoenix AZ 85014,1,2,0,1,4.0,
DuoUSE3x2ExjjkequBNhrA,Pearle Vision,6231 Mckee Rd Suite C Fitchburg WI 53719,1,0,0,1,5.0,
c5NGHksug9EqywhqqC71Hg,Blacklion Dilworth,1408-C East Blvd Dilworth Charlotte NC 28203,0,3,0,1,3.5,
Z2D6TMumoNEYlqbtW324tQ,Kanvas,525 E 6th St First Ward Charlotte NC 28202,0,0,0,1,4.0,
6q5NoEodl-hELFLMW7oc-g,AZ Man Cave,11649 N CaveCreek Rd Phoenix AZ 85020,1,2,0,1,4.5,
aXgQ3dw31__KuALXifa5Ig,Sally Beauty Supply,358 W Lake Mead Pkwy Ste 10 Henderson NV 89015,1,3,0,1,2.5,
2580mTGc0WA7tp9v0kCyBA,Cave Creek Armory,6812 E. Cave Creek Rd Ste 6 Cave Creek AZ 85331,1,2,1,1,4.5,
8saqNerIgx28tPGaKn_DJw,Blue Rose Home Improvements,2970 W Clarendon Ave Phoenix AZ 85017,0,2,0,1,4.0,
VX0fVxObgYP6bRpcQxh-vA,The Blue Chameleon,11500 E Independence Blvd Matthews NC 28105,1,2,0,1,4.5,
7ZdlksqTbHzGXjFjWIqwSg,Cherokee Dickies Scrubs Store,7868-K Rea Rd Ballantyne Charlotte NC 28277,1,1,0,1,5.0,
M4nhX3-dTwTG1H7kc8cdZw,The Fake Store,72 Rachel E Montréal QC H2W 2B1,1,2,0,1,4.0,
H_xynKoLMvqtudM90rKrCQ,Balenciaga,Crystals City Center 3720 Las Vegas Blvd S Ste 220 The Strip Las Vegas NV 89109,0,4,0,1,4.0,
MMO4cIr3wBl-oo-oQ6oYIQ,Photo Service,222 Notre Dame W Montréal QC H2Y 1T3,1,4,0,1,3.0,
CWkZy98M36YZRnar1O2P8A,Illini Union Bookstore,809 S Wright St Champaign IL 61820,0,2,0,1,3.5,
oBXdIVK_TV4mYjCnyou_aQ,United Nations Ammo Company,2035 W Glendale Ave Phoenix AZ 85021,1,4,1,1,4.0,
tSsJu4boRbm5IZXh3wylcQ,Rugged Warehouse,8330 Pineville-Matthews Rd Charlotte NC 28210,1,1,0,1,3.5,
lqtnPT2bt71gaCc6lQNFeg,Westfield Comics,944 Williamson St Ste 3 Williamson - Marquette Madison WI 53703,1,2,1,1,3.5,
1e6koVqVcTzk9T79XH23rw,Skaggs Uniforms,2918 Central Ave Phoenix AZ 85012,0,2,0,1,5.0,
Dome5DEHtAjB-YXf6aWfwA,Banana Republic,3200 Las Vegas Blvd S The Strip Las Vegas NV 89109,1,2,0,1,3.5,
fXpjiuCeccrZSLRM9qfYww,Nationwide Vision Centers,2040 E Rio Salado Pkwy Tempe AZ 85281,0,0,0,1,4.0,
OeNvgx7D6nJ-07whO2BHLQ,Black Box,98 West Bow Grassmarket Newington Edinburgh EH1 2HH,1,3,0,1,4.5,
ybR-1WY58z22MGFLkkcnAQ,Optic Gallery Summerlin,7450 W Lake Mead Blvd Ste 2 Las Vegas NV 89128,1,2,0,1,5.0,
a-KcOrT8qcFy6aWXFXfKQA,J R's Shoes & Boots,3761 E Baseline Rd Gilbert AZ 85234,0,2,0,1,5.0,
2wvhpAeQ1Dwh8spToNzz4A,Adore Bridal Boutique Consignment,425 West Guadalupe Rd Ste 117 Gilbert AZ 85281,1,2,0,1,4.5,
HuM-x3O5OJ2Z83yVO_nDRw,Behind the Mask,8666 E Shea Blvd Ste 150 Scottsdale AZ 85260,1,2,0,1,5.0,
JqwY4sjogY4usqHrBCfwQw,Clear Wireless,1300 W Sunset Rd Henderson NV 89014,1,3,0,1,1.5,
Sn1fJFVW8B6cYl6Z0KQxAQ,Double D's Tobacco,4295 S Fort Apache Rd Ste 130 Spring Valley Las Vegas NV 89147,0,3,0,1,3.5,
Zv3Auj6cP6Q3U0Zo6Q6nUw,Forsaken Toys & Collectibles,3925 S Buffalo Dr Ste 100 A Spring Valley Las Vegas NV 89147,1,2,0,1,4.5,
QAQk8t68lkUWfK5EhYZA2w,Green With Envy,1111 Central Ave Ste 200 Plaza Midwood Charlotte NC 28204,1,2,1,1,3.5,
98DT6eqywegPdiY8eOtt5Q,Sephora,15279 N. Scottsdale Rd. Scottsdale AZ 85260,1,3,0,1,4.0,
