Business Id,Business Name,Address,Parking,Price Range,Wheelchair Accessibility,Music,Stars
n6Aq1pRX1HIZ5RlpVKRLbQ,Shopping,Waverly Station Waverley St New Town Leith Edinburgh EH7 5,0,2,1,0,5.0,
NY4Uv_5HQzR-75CoT2M5qw,Shopping,110 Canongate Old Town Old Town Edinburgh EH8 8DD,0,2,0,0,4.0,
HQzx_IsgorqxWuTgLN0G6w,Shopping,56-58 Nicholson Street Newington Edinburgh EH8 9DT,0,1,0,0,3.5,
MDCVmqm2-RuCcyHbV4jniw,Shopping,St James Centre Unit 93-94 New Town Edinburgh EH1 3SS,0,2,1,0,3.0,
19hIW0uOcbIMrBLRXRngWw,Shopping,6 Viewforth Edinburgh EH10 4JF,0,0,1,0,4.5,
6Xdatc0GYyR5wZXDyn1hjQ,Shopping,25 North Bridge Old Town Edinburgh EH1 1SB,0,2,1,0,3.0,
czuoA645fXycMFIZuEAKtQ,Shopping,Unit 2 19 Rose Street New Town Edinburgh EH2 2PR,0,2,1,0,4.0,
y1ABe-dnxxkaB1qeFWwvpA,Shopping,52 Clerk Street Newington Edinburgh EH8 9JB,0,2,1,0,3.5,
Jc7oa2TSOIzixo0PsHqKdw,Shopping,97 South Bridge Old Town Newington Edinburgh EH1 1HN,0,1,1,0,2.5,
Tdz1cs9wyHdy4jasl1ZAOQ,Shopping,131 Canongate Old Town Edinburgh EH8 8BP,0,0,0,0,3.5,
D9R9T49gZGAN5PFvWZwksA,Shopping,2155 E University Dr Ste 105 Tempe AZ 85281,0,2,0,0,3.5,
y6WMYwlKee-_-fV9jWjWPQ,Shopping,18-20 High St Royal Mile Newington Edinburgh EH1 1SR,0,2,0,0,2.5,
xutmtuqBgZlR8JkUaohQPw,Shopping,58 George Street New Town Edinburgh EH2 2LR,1,3,0,0,4.0,
ZC9rJqH0YFnlEFVtuL9-YA,Shopping,St Mary's Street Newington Edinburgh EH8 8,0,3,0,0,4.5,
GvOLf1ltU9vTCrwjmsIHxA,Shopping,9820 W Lower Buckeye Rd Ste 110 Tolleson AZ 85353,0,1,0,0,3.5,
2BxFrHil8FEeSULjfBkyGw,Shopping,102 Hanover Street New Town Edinburgh EH2 1DR,0,0,0,0,4.0,
ybkkpPxfmxV7tbCY9LugXw,Shopping,371 High St The Royal Mile Newington Edinburgh EH1 1PW,0,2,0,0,3.0,
9GQ1fY6vYHt_S-Yi-5O0Aw,Shopping,7144 E Stetson Dr Ste C105 Scottsdale AZ 85251,1,3,0,0,4.0,
2KAqoOuTf5qYipUrV5xHww,Shopping,52 George Street New Town Edinburgh EH2 2LE,0,3,0,0,4.0,
xqqXMtHm1INLpvnYgz7_Sw,Shopping,18a Frederick Street New Town Edinburgh EH2 2HB,0,2,0,0,2.5,
IRHuypn9UZu8IX1-qMEtrA,Shopping,19 Rose Street New Town New Town Edinburgh EH2 2PR,0,3,0,0,3.5,
V83p6pA_jrSNatRE10G96A,Shopping,156 Canongate Old Town Edinburgh EH8 8DD,0,2,0,0,3.5,
P9IdsmeQeU0Rz6V9gdKoeQ,Shopping,18b Frederick Street New Town Edinburgh EH2 2HB,0,3,0,0,4.0,
astOvbqncjj5N8lBon_9Ew,Shopping,180 High St Old Town Newington Edinburgh EH1 1QS,0,2,1,0,4.0,
p8UMTB5rdnDChvtXz5rdKQ,Shopping,6 - 8 Castle Street New Town Edinburgh EH2 3AT,0,3,1,0,4.5,
lFQTZ7wJtgG2LRzbaFALiw,Shopping,360 Leith Walk Leith Edinburgh EH6 5BR,0,2,0,0,4.5,
tHOfyVAFdjzkUxsjEpcoRw,Shopping,1070 East Ray Road Chandler AZ 85225,0,1,0,0,4.0,
ORwyUtfcsJwONIDL7ldVOA,Shopping,1654 N Pebble Creek Pkwy Goodyear AZ 85395,0,0,1,0,3.5,
KxoXUVRwUcfSqqOA68OULg,Shopping,85 Princes Street New Town Edinburgh EH2 2ER,0,1,1,0,3.5,
ymlXjucKtHv8JNkBCEVdfw,Shopping,Unit 11 St James Centre New Town Edinburgh EH1 3SS,0,2,1,0,2.0,
YHSOLCeM1-tL4sg0G4oT2g,Shopping,34 Cockburn Street Old Town Edinburgh EH1 1BP,0,2,0,0,3.5,
HJL2qDJ_QjGkB6P2F3AVDQ,Shopping,Old Town 20 St Marys Street Old Town Edinburgh EH1 1SU,0,3,1,0,3.5,
xI6_E9ERSDEmgMYw1TeSrw,Shopping,4206 N 7th Ave Phoenix AZ 85013,1,2,0,0,3.5,
yHMvxCZO8bL7mGnk_jDd7g,Shopping,28 High Street Old Town Newington Edinburgh EH1 1TB,0,3,0,0,3.5,
S2-3eMJM8pQzqG7KICGHfw,Shopping,151-153 Lothian Road Old Town Edinburgh EH3 9AA,0,0,0,0,3.5,
Wm_RiDyFUjk7_0wQn9YwYA,Shopping,36 N Bridge Old Town Edinburgh EH1 1QG,0,3,1,0,4.5,
p7hEp1r38Bi2DTxyfHLXug,Shopping,115 High Street Old Town Edinburgh EH1 1EH,0,2,1,0,3.0,
xqulLCyfy0rY_Cd-oRaBiA,Shopping,48 Frederick St New Town Edinburgh EH2 1EX,0,3,0,0,4.0,
u8v1SNHHNlaIzfeMIC2LOg,Shopping,32 St James' Centre New Town Edinburgh EH1 3SL,0,0,0,0,4.5,
tDhNY6pNB7FlUJgAdH1QVA,Shopping,3930 S Las Vegas Blvd Ste 132A The Strip Las Vegas NV 89119,1,2,1,0,4.5,
Vd_oiSyCflKpPLnLDmlHkg,Shopping,85 Nicolson Street Newington Edinburgh EH8 9BZ,0,0,0,0,4.5,
cJ1YipCRe-ggNFzzk3TNjQ,Shopping,3021 Business Ln Las Vegas NV 89103,1,3,1,0,4.0,
S1AU4zX-NbgHVnZTexCC-w,Shopping,166 Bruntsfield Pl Bruntsfield Edinburgh EH10 4,0,2,0,0,4.0,
uWitnhFAs1m5dG9kAecjNw,Shopping,2914-A Mt.Holly-Huntersville Rd Charlotte NC 28214,1,2,1,0,3.5,
RuRAD1Eny_w1uysqITPAVA,Shopping,103-105 Bruntsfield Place The Meadows Edinburgh EH10 4EQ,0,0,1,0,3.5,
6cvd-VreEB7a_O8RRfZqAA,Shopping,18 Multrees Walk New Town Edinburgh EH1 3DQ,0,3,0,0,3.0,
NWpyZ0DS6fa1QF9kFfFnTQ,Shopping,St Andrews Square New Town Old Town Edinburgh EH1 3DQ,0,3,0,0,4.5,
M7FKBITF3NXnGnbrA_t_Jw,Shopping,81 Bruntsfield Place The Meadows Edinburgh EH10 4HG,0,0,0,0,4.5,
PQEdAHHbz5-WILZed1uZdQ,Shopping,127 W Main St Mesa AZ 85210,1,2,1,0,4.5,
GPkd_-7TZ22I11aUI6R4HA,Shopping,41 Thistle Street New Town Edinburgh EH2 1DY,0,0,0,0,4.0,
H3xCT0WUSN24xNilQKPkww,Shopping,4503 W Sahara Westside Las Vegas NV 89102,1,2,1,0,4.5,
RrQGQX_JjKpoYfcXaw6I-g,Shopping,18 St Stephen Street Stockbridge Edinburgh EH3 5AL,0,3,0,0,4.5,
DLQw0vpFz9O_RSWSDNjhig,Shopping,7664 W Lake Mead Blvd Ste 111 Las Vegas NV 89128,1,3,0,0,3.0,
obLB1u1MGHjR4awGznGAcg,Shopping,2 Warrender Park Road Marchmont Edinburgh EH9 1JQ,0,3,0,0,4.0,
p1rH4VbPoAvErt5QqsZWAA,Shopping,Princes Street New Town New Town Edinburgh EH1 1BQ,0,1,1,0,3.0,
56UELu-NXUzlQ22zdPUpmA,Shopping,St Andrews Square Unit 6 The Walk New Town Edinburgh EH1 3DQ,0,3,0,0,3.5,
NaA-qhDyW7Qlu2sXwLZmag,Shopping,1310 E Silverado Ranch Blvd Ste 104 Southeast Las Vegas NV 89123,0,1,0,0,2.5,
TKxESyjp_qyn33apL9a3pg,Shopping,10 Frederick Street New Town Edinburgh EH2 2HB,0,0,0,0,2.5,
ATT4_YOG7roTPZAtRdScsA,Shopping,26 North Bridge Old Town Edinburgh EH1 1QG,0,2,1,0,4.0,
BOhEjuKejAISMG_WqIrq5A,Shopping,4400 Sharon Rd South Park Charlotte NC 28205,1,3,0,0,3.5,
fYv4xwoPt3a8QKBNhEJfDg,Shopping,33 S 56th St Ste 1 Chandler AZ 85226,1,1,1,0,5.0,
5dtQBeImaeBQHqj4eOjuHQ,Shopping,3985 S. Maryland Parkway Eastside Las Vegas NV 89119,1,2,0,0,3.5,
a2t3DT5R9MS0mIMWGka46w,Shopping,13-14 Multrees Walk New Town New Town Edinburgh EH1 3DQ,0,0,0,0,3.5,
iTYInE0dohtGo1-p33mS0Q,Shopping,O2 Edinburgh 98/3 Ocean Terminal Leith Leith Edinburgh EH6 6JJ,0,0,0,0,3.5,
UqPxLgxzLwjOWEBsSnF4ug,Shopping,Ocean Terminal Ocean Drive Leith Leith Edinburgh EH6 6JJ,0,2,0,0,3.5,
Gj4RlXuFKgsQw7tREtz_RQ,Shopping,Ocean Terminal Ocean Dr Leith Leith Edinburgh EH6 6JJ,0,3,1,0,3.5,
_K7Qgb61QroHFEEUaL0lyw,Shopping,Ocean Terminal Ocean Dr Leith Edinburgh EH6 6JJ,0,3,1,0,4.0,
CWpLAmfe1UXd4F3CHWTUxQ,Shopping,27th E Carson St South Side Pittsburgh PA 15203,1,2,1,0,3.0,
ywWWIjVPA152u7n-CEjNSg,Shopping,2708 Sidney St. South Side Pittsburgh PA 15203,0,3,0,0,2.5,
WAjGxck4e-ELBvq_JGSWng,Shopping,Ocean Terminal Ocean Dr Leith Edinburgh EH6 6JJ,0,3,1,0,4.5,
swDc152ytXzxFZg6iqBCnw,Shopping,Ocean Terminal Ocean Dr Leith Edinburgh EH6 6JJ,0,3,0,0,2.0,
VoY7argKfuPkwHExvKUiDg,Shopping,Ocean Terminal Shopping Centre Ocean Drive Leith Leith Edinburgh EH6 6JJ,0,0,0,0,3.5,
MpZOFhfD1LSVA0QDAX2fmg,Shopping,3-5 Hanover St New Town New Town Edinburgh EH2 2DL,0,3,0,0,2.0,
59z7so-3jnL2y6ZFtepFCA,Shopping,114 Nicolson St Newington Edinburgh EH8 9EJ,0,3,0,0,4.0,
zw7ZR7WYdp32EQwwcCi8YA,Shopping,33 Princes Street New Town Edinburgh EH2 2BY,0,0,0,0,3.0,
V_TwyQX9gE2JRjT6MxC3vQ,Shopping,25037 N 17th Ave Phoenix AZ 85085,1,1,0,0,3.5,
g9-Ktwy49JM-bhwc0FCheA,Shopping,Binion's Casino 128 Fremont St Downtown Las Vegas NV 89101,1,2,1,0,4.5,
ammxHqOSNGk3t0aijmMtOA,Shopping,6500 E Independence Blvd Eastland Charlotte NC 28212,1,2,0,0,4.5,
q_7Rs640owOOrAo6CV-jYw,Shopping,7014 E Camelback Rd Scottsdale AZ 85251,1,3,1,0,4.0,
TAmyPRgCD4cg62NpEPE6EQ,Shopping,1231 W Warner Rd Ste 103 Tempe AZ 85284,1,2,0,0,1.0,
6bDOYN1cB92oQ4714yhBaA,Shopping,30 South Bridge Newington Edinburgh EH1 1LL,0,1,0,0,3.5,
1Q7y7IIkE6yCr6IVl1lBSg,Shopping,3613 Butler St Lawrenceville Pittsburgh PA 15201,1,2,0,0,4.5,
-su8VcoVT4fV5dAKHHkEtw,Shopping,95 Nicholson Street Newington Edinburgh EH8 9BY,0,2,0,0,3.0,
pfdrjNcHNI2SQ2iRgAvbJw,Shopping,11320 Carolina Place Pkwy Pineville NC 28134,1,2,0,0,2.5,
AzK5N3C1KP3TU45f-WV3eQ,Shopping,4279 Lien Rd Mayfair Park Madison WI 53704,1,2,0,0,2.5,
o8ceHyWb1k7h-qEcehco0A,Shopping,89 George Street New Town Edinburgh EH2 2PA,0,3,0,0,3.0,
tBmA-oNT_d6l3eBwvJjCNA,Shopping,12 Earl Grey Street Tollcross Edinburgh EH3 9BN,1,0,1,0,3.0,
mAhdEIhx5t344QB--dy8hw,Shopping,1 Home Street Tollcross Edinburgh EH3 9JR,0,4,1,0,4.5,
Z3n01OZqARDv06QgBneOZw,Shopping,Laveen AZ,0,2,0,0,5.0,
w_S8lPctPeol2uV5qo3m0Q,Shopping,4035 S Fort Apache Rd Spring Valley Las Vegas NV 89147,1,2,1,0,4.0,
sqff-qhp1il7IM4T6Cd39g,Shopping,1112 S Casino Ctr Blvd Downtown Las Vegas NV 89104,1,3,1,0,4.5,
cOuf4T33pbwejU6BxqtVzQ,Shopping,115 Ave Mont-Royal W Montréal QC H2T 2S9,1,2,0,0,5.0,
TX00Lfr7INw3r42ZIaX_yw,Shopping,5050 S Fort Apache Rd Spring Valley W Spring Valley NV 89148,1,2,1,0,3.0,
LHPvnsp_ns35BK1du3WRyA,Shopping,15227 N Northsight Blvd Scottsdale AZ 85260,0,0,0,0,3.0,
q8TmJvd8duEhEnAs6HaUwg,Shopping,233 Morningside Road Morningside Edinburgh EH10 4QT,0,2,0,0,4.5,
N-OqoMsChxIrnGLQZr9Kjg,Shopping,6635 Las Vegas Blvd S. Southeast Las Vegas NV 89119,0,3,0,0,4.0,
IZWwOnMUVXZBPwQFHTNpPA,Shopping,42 Candlemaker Row Old Town Old Town Edinburgh EH1 2QE,1,3,1,0,4.0,
fx4GqiEOw20_LTD5iD7gRA,Shopping,626 W Indian School Rd Phoenix AZ 85013,0,1,1,0,4.0,
oIzEcCK1SdSFXjsLm5RDyg,Shopping,Charlotte Convention Center 501 S College St Third Ward Charlotte NC 28202,1,1,1,0,5.0,
sfrqgVaaEs-7afZvGITTrA,Shopping,7-11 Nicolson St Newington Edinburgh EH8 9BE,0,3,0,0,3.5,
DswWPI_uDbUbqghnpCpdhA,Shopping,26B Candlemaker Row Old Town Edinburgh EH1 2QG,0,1,1,0,3.0,
NMqAOyNp6J3rH5B_RZBbbw,Shopping,7 Easter Rd Leith Edinburgh EH7 5PH,1,2,0,0,4.5,
xxUwUcpmM423e_T3W0ycDA,Shopping,54-56 St James Centre New Town Edinburgh EH1 3SL,0,1,0,0,2.5,
BJX7d3022EWLOutvMnGxJg,Shopping,St James Shopping Centre Leith Street New Town Edinburgh EH1 3SS,0,0,0,0,2.0,
H2jtj13FFh_A8q5wXYuo7A,Shopping,Princes St West End New Town Edinburgh,0,1,1,0,2.5,
pLwCRO6WWjsmxXwpjKFYGw,Shopping,7342 E Shea Blvd Ste 111 Scottsdale AZ 85260,1,2,0,0,4.0,
t5BaKnvhbZ_6U4zQdHco9Q,Shopping,10 William Street West End Edinburgh EH3 7NH,0,0,0,0,4.0,
gzbMCxfoYhUQd2xzfBJ6NA,Shopping,4095 S Gilbert Rd Ste 106 Gilbert AZ 85297,1,1,1,0,3.0,
u0NkAGi8xYpXfL0dJeSKSw,Shopping,16 St James Shopping Centre Unit 74 New Town New Town Edinburgh EH1 3SR,0,3,0,0,4.0,
K90l5KKm90hf8hPGqZaf5Q,Shopping,46a Raeburn Pl Stockbridge Edinburgh EH4 1HL,0,3,0,0,4.0,
OINdzaLUGTjcYyqefRMypQ,Shopping,3730 Las Vegas Blvd The Strip Las Vegas NV 89115,1,2,1,0,4.0,
AbaPftAjfsk55PY_ld_Hdg,Shopping,102 Causewayside Newington Newington Edinburgh EH9 1PU,0,2,0,0,3.5,
4WUHwUUfLqjW5jdBQcOvpg,Shopping,1635 E Washington St Phoenix AZ 85034,0,3,0,0,4.0,
vGOlZFjrxfFmBxkYsKpdsg,Shopping,79 Morningside Road Morningside Edinburgh EH10 4AY,0,3,0,0,4.5,
neXZlcd-OEgWfkxnEu3TAA,Shopping,8540 W Desert Inn Rd Westside Las Vegas NV 89117,1,2,1,0,3.0,
Tkl_kGYEHvF-nXnbrMdEuQ,Shopping,191 Saint John's Road Corstorphine Edinburgh EH12 7SL,1,2,1,0,4.0,
kdLYcELpQwGmqkHUmhO6Dg,Shopping,283-287 Saint John's Rd Edinburgh EH12 7XF,0,2,0,0,4.5,
GaNqpIYQuLKPjCW85MF8_Q,Shopping,819 Penn Ave Downtown Pittsburgh PA 15222,1,1,1,0,5.0,
3nNGmYNOP9WSB3pa8oFz6A,Shopping,44 Broughton Street New Town New Town Edinburgh EH1 3,1,1,1,0,4.0,
GqVLpYTe5o_1pT8Y1iobOA,Shopping,Emergency Arts 520 E Fremont St Ste 162 Downtown Las Vegas NV 89101,0,2,1,0,3.5,
_NqvAooH0QV_1zujVkMmDQ,Shopping,7145 E Earll Dr Ste 106 Scottsdale AZ 85251,0,0,0,0,3.5,
s4jDBV2yZ4lC--MJ3ekRig,Shopping,2178 N Rainbow Rd Las Vegas NV 89108,1,2,0,0,3.5,
rnBczhremTc00U-kDqfYtg,Shopping,999 boulevard Les Galeries d'Anjou Anjou QC H1M 1W9,1,3,0,0,3.5,
DLrxn_sdppjWXBS78LEJsQ,Shopping,Unit 8 Multrees Walk New Town New Town Edinburgh EH1 3DQ,0,3,0,0,2.5,
Q2NuaRiyMi4VDJDmj1ygig,Shopping,90 Buccleuch Street Newington Newington Edinburgh EH8 9NH,0,2,0,0,4.5,
WM5Kq_EL9rF5jvfowmEA1Q,Shopping,8980 W Charleston Blvd Westside Las Vegas NV 89117,1,3,0,0,3.0,
8BDWB7Dz9Dwws1AI6xy4Cg,Shopping,20 South Clerk Street Newington Edinburgh EH8 9PR,1,1,1,0,4.5,
JqlLbcb-03AcSUkZF_Q5NA,Shopping,4730 E Flamingo Ave Eastside Las Vegas NV 89121,1,1,0,0,3.5,
nrIH2WaOotBhryQayIVXCQ,Shopping,6671 Las Vegas Blvd Turnberry Town Square Southeast Las Vegas NV 89119,1,2,0,0,4.0,
vFU13-fHLAYt-3EytT-cfg,Shopping,5140 S Fort Apache Rd Spring Valley Las Vegas NV 89148,1,2,1,0,3.0,
Uo97ZeBKEMuLiYiY4oRqow,Shopping,David Hume Tower George Sq The Meadows Edinburgh EH8 9JX,0,1,1,0,3.5,
PHiqb2jbqombD_Yw10shJA,Shopping,1 Hope Park Cres Newington Edinburgh EH8 9NA,0,2,1,0,4.0,
djK2zdvNyauJ_OruGBOxDQ,Shopping,210 Dalkeith Road Edinburgh EH16 5DT,1,2,1,0,4.5,
Z-dWyJ8aSkVsO15eVirw8g,Shopping,64 Raeburn Pl Stockbridge Edinburgh EH4 1HJ,0,2,1,0,4.0,
kODQ65KAB2XC_JWexHMVzA,Shopping,Princes St Edinburgh EH14 4,1,3,1,0,3.5,
MfpdxVLvgkxKoT4-jo5zoQ,Shopping,179 Causewayside Newington Edinburgh EH9 1PN,0,3,1,0,3.5,
EwVBiaXu13SQAZfV0cddWA,Shopping,3500 Las Vegas Blvd S The Strip Las Vegas NV 89109,1,3,1,0,3.5,
S8zjANljmXu7hTXaNfpqgQ,Shopping,17 Roseneath Street Marchmont Edinburgh EH9 1JH,0,4,0,0,4.0,
4XuQ-oAsPQo5xwh-DPZovg,Shopping,795 S Grand Central Pkwy Downtown Las Vegas NV 89106,0,2,0,0,3.5,
cCksCzM14Y5H8Qe4WbEdAg,Shopping,3750 Las Vegas Blvd S Eastside Las Vegas NV 89109,0,0,0,0,4.0,
8zWuXotolHSPg59lg12l6g,Shopping,46a George Street New Town Edinburgh EH2 2LE,0,3,0,0,4.0,
392gl_lhDtpAsqAc6fN7Fg,Shopping,31 Leven Street Tollcross Edinburgh EH3 9LH,0,3,0,0,4.0,
t2YlrVM54REvC2eEKG0VaA,Shopping,11-13 Lochrin Pl Tollcross Edinburgh EH3 9QX,0,2,0,0,4.0,
Hz9ZaFfYAAfQ-FoMz3ri1Q,Shopping,142 Lothian Rd West End Edinburgh EH3 9,0,1,0,0,4.5,
W2RFJg1N_MzuI8I42MQ2VA,Shopping,Windeckstr. 15 76135 Karlsruhe,0,3,0,0,3.0,
frvS-8am51BA9b4G1cbX9Q,Shopping,Ritterstr. 5 76133 Karlsruhe,0,2,1,0,4.5,
hvr8NYKtGbJL0T7Y3WRv8w,Shopping,Bahnhofstraße 76287 Rheinstetten,0,2,1,0,3.5,
ePiK7IM1ZWQiwuivFwKE1Q,Shopping,Lammstr. 4 76133 Karlsruhe,0,3,0,0,4.0,
CffrdoVMu93IbWZtEqjQFQ,Shopping,Kaiserstr. 175 76133 Karlsruhe,1,0,1,0,4.5,
l2yVOnZtaULa5PSx85JkjA,Shopping,Kaiserstr. 18 76133 Karlsruhe,0,2,0,0,5.0,
ZhVdaEgFDO8Mg6ycyGklKw,Shopping,Geibelstr. 34 76185 Karlsruhe,0,0,0,0,1.0,
acPzIK1f3vybPlnjE1hWKQ,Shopping,Lessingstr. 51 76135 Karlsruhe,1,2,0,0,4.0,
gV6tV_vL3bj_a8sugZInFg,Shopping,Herrenstr. 21 76133 Karlsruhe,0,3,0,0,3.0,
aePFUnoAYbi7uij8k4KFxA,Shopping,Kaiserstr. 52 76133 Karlsruhe,0,2,0,0,3.0,
q_Xd4xuUEcSga_n65SGejQ,Shopping,Kaiserstr. 199 A 76133 Karlsruhe,0,0,0,0,4.0,
V8oiNG50dqpSlWdencpHqw,Shopping,Karlstraße 25 76133 Karlsruhe,0,4,0,0,3.5,
UPocI3b94XSzIBB1_9A62g,Shopping,Carl-Metz-Str. 1 76185 Karlsruhe,0,2,0,0,5.0,
hWEG9OmXJ2rPjwB5H-oetg,Shopping,Bernhardstr. 8 76131 Karlsruhe,0,4,0,0,4.0,
S_wRQzLYdfv1KG8nKidc-Q,Shopping,Neureuter Straße 61 76185 Karlsruhe,0,2,1,0,2.5,
MVmfa8PxHyyHiEGI3MqlSQ,Shopping,Waldstr. 22 76133 Karlsruhe,0,3,1,0,4.0,
95u9HmF30qffQtFXQphWyA,Shopping,Erbprinzenstr. 32 76133 Karlsruhe,0,0,0,0,4.5,
_AP3c7BxCpGTnA0hI4-vzQ,Shopping,165b Bruntsfield Place Scotland Bruntsfield Edinburgh EH10 4DG,0,2,1,0,4.5,
7To7jF3FhnKPin4QaPVCiA,Shopping,219 Bruntsfield Place Edinburgh EH10 4DH,0,3,1,0,5.0,
LAtApMXe2ImSjNgwTMLwOg,Shopping,26 Marchmont Rd Marchmont Edinburgh EH9 1HZ,0,1,0,0,3.5,
pTi7fwrFZTqY7mpeu8NZyw,Shopping,Kaiserstrasse 201 76133 Karlsruhe,0,0,0,0,3.5,
BGZHzaRaOuxbBPAKxmnkZw,Shopping,Karlstraße 82 76137 Karlsruhe,0,0,0,0,4.5,
eDsEtecZTzysxjvCzOsaSQ,Shopping,7155 Arroyo Crossing Pwy Spring Valley Las Vegas NV 89113,1,2,1,0,3.5,
Ad-KW7oyBTevoHYQKKQ6uA,Shopping,26 Morningside Rd Morningside Edinburgh EH10 4DA,0,0,0,0,4.0,
WLUqRtr5x-uX0NIcNkduuw,Shopping,66 Morningside Rd Edinburgh EH10 4BZ,1,0,1,0,4.5,
7i6DABDRnJ6soFGIy_2rvw,Shopping,Herrenstr. 34 76133 Karlsruhe,0,2,1,0,3.5,
t8WeSSHYuu2_UkHGl8kHyA,Shopping,Kaiserpassage 16 76133 Karlsruhe,0,3,0,0,4.5,
JKPfm4KBvDoAKJwWiMz3Lg,Shopping,Gerwigstr. 69 76131 Karlsruhe,0,3,0,0,1.5,
HufIoqr9onRXIO9DrjcnMQ,Shopping,Kaiserpassage 1 76133 Karlsruhe,0,3,0,0,4.0,
X3Tkf5L3966mwPL_FJ5d4g,Shopping,Zähringerstr. 47 76133 Karlsruhe,0,3,1,0,4.5,
9rCNYbOnBGKnn1otAa8nyw,Shopping,Erbprinzenstr. 21 76133 Karlsruhe,0,3,0,0,4.5,
A7Zrif-apG0Lt6ml1bXSsg,Shopping,Eggensteiner Straße 52 76297 Stutensee,0,0,0,0,3.5,
R0k3wzbxnqO6a7arCGtc-Q,Shopping,Kaiserstr. 82a 76133 Karlsruhe,0,3,1,0,3.0,
INsIrE2YYnYqO3_nmGj4gQ,Shopping,Steinstr. 23 76133 Karlsruhe,0,1,0,0,3.0,
HysgvS37Z-XMqL2G9FmsQQ,Shopping,Kaiserstr. 215 76133 Karlsruhe,0,2,0,0,5.0,
uzMVmXbVS3KMXDw41rLGeQ,Shopping,19 Bruntsfield Place The Meadows Edinburgh EH10 4HN,0,2,0,0,5.0,
ipqtSViaoD1ouoWdkUrRcQ,Shopping,45 Clerk St Newington Newington Edinburgh EH8 9JQ,0,2,1,0,3.5,
rQPyljpnJ97j5VdR_ptTNw,Shopping,95-96 Princes Street New Town Edinburgh EH2 2ER,0,2,0,0,4.0,
yLEOt84SO7Cj0tZgIfTmig,Shopping,173 Canongate Old Town Edinburgh EH8 8BN,0,4,0,0,2.5,
obsjrNe75ypTw8_rY_FRPw,Shopping,Kronenstr. 4 76133 Karlsruhe,0,0,0,0,3.5,
8cfBkyIJsa3Ij25QnkDr7w,Shopping,Kaiserstr. 170 76133 Karlsruhe,0,3,0,0,4.0,
HL4TxicNtTTJ_WmTMpg1rg,Shopping,Fritz-Erler-Str. 14 76133 Karlsruhe,0,4,1,0,3.0,
JtthDxLSHiCopkUfS2NlSw,Shopping,Waldstr. 61 76133 Karlsruhe,0,3,0,0,4.0,
Ggk-eOeMo1aNq7kSh71e_g,Shopping,Rheinstr. 57 76185 Karlsruhe,0,2,0,0,5.0,
D37k9DjJeF5h1ibjkdNTOQ,Shopping,Herrenstr. 20 76133 Karlsruhe,0,3,0,0,5.0,
PDt_BG9mYtdBf3mxvZyw3g,Shopping,Ruschgraben 90 76139 Karlsruhe,0,0,0,0,2.5,
uzIDDHatzLhcc0LagyCx8g,Shopping,Printzstr. 2 76139 Karlsruhe,0,0,0,0,1.5,
-czvRRDB6tTlo6HUzBTMwg,Shopping,Ahaweg 6 76131 Karlsruhe,0,4,0,0,3.5,
oDGCwoW6WLbt9_XcY0p-2A,Shopping,Stephanienstr. 96 76133 Karlsruhe,0,0,0,0,3.0,
96DyV1HhsRRPkFIN4zfzPQ,Shopping,Karlstraße 29 76133 Karlsruhe,0,0,1,0,4.0,
dbXe_WkVbbTuAbbz3G8Vtw,Shopping,Baumeisterstr. 11 76137 Karlsruhe,0,3,1,0,3.5,
V2sfga9fwgmwpFELSWrQCw,Shopping,Bahnhofstr. 5 76356 Weingarten,0,1,0,0,4.0,
QRTW1rfw1KKjsSHbboCaJQ,Shopping,Richard-Wagner-Str. 27 76275 Ettlingen,0,3,0,0,4.5,
FMozaZuEJ43v_aWue6hkSQ,Shopping,Nowackanlage 15-17 76137 Karlsruhe,0,4,0,0,1.0,
y4Y_PFthmrdSZuJH6Jl9GQ,Shopping,Kaiserstraße 181 76133 Karlsruhe,0,3,1,0,4.0,
1TmQbb_tbgi-c81-Nh7XRQ,Shopping,Am Storrenacker 6 76139 Karlsruhe,0,4,0,0,4.5,
BYimKe9du2715ojyabQQYQ,Shopping,Marstallstr. 18 76227 Karlsruhe,0,0,0,0,3.5,
E7iw4558JRv7F2Un_CD76g,Shopping,Kaiserstr. 175 76133 Karlsruhe,0,2,0,0,5.0,
IoqDDDjJNLBD0IW9AYbYnA,Shopping,Erbprinzenstraße 28 76133 Karlsruhe,0,2,1,0,4.0,
IkmOnEnCvD8DrNvYgtaTPg,Shopping,30855 N Cave Creek Rd Ste 140 Cave Creek AZ 85331,1,3,0,0,5.0,
e0Gu_m0aaBlKha9uH9sVcA,Shopping,47 Clerk Street Newington Edinburgh EH8 9JQ,1,2,1,0,2.5,
SCrMkGR1AWgfnpI09wUJcg,Shopping,77 Newington Road Newington Edinburgh EH9 1,0,2,0,0,5.0,
16SuskmvewU0N3J4GdgLUQ,Shopping,Kriegsstr. 39 76133 Karlsruhe,0,2,0,0,5.0,
zd79xkJ8xqQcU26zsf8IrQ,Shopping,Pfinztalstr. 12 76227 Karlsruhe,0,1,0,0,4.0,
qXKPy2VvVPn1WJtA9X3sxg,Shopping,Georg-Friedrich-Str. 32 76131 Karlsruhe,0,3,0,0,4.0,
MYaAu_O2PSecDRS8WqX5mw,Shopping,Erbprinzenstr. 4-12 76133 Karlsruhe,0,3,0,0,3.5,
